timestamp,CAL-NCH,CAL-SAL,JAM-LAS,LAS-CAL,NCH-CHU,SAL-CHU,VLV-CAL
2024-01-01 04:55:00,-11.693,-7.386,1.382,0.780,-8.739,-7.030,-8.457
2024-01-01 04:56:00,-10.782,-10.785,1.459,-1.559,-9.504,-10.571,-9.528
2024-01-01 04:57:00,-9.214,-9.297,0.631,0.159,-10.375,-11.212,-11.167
2024-01-01 04:58:00,-8.713,-9.984,-0.340,0.094,-9.038,-11.703,-9.417
2024-01-01 04:59:00,-8.626,-8.909,0.484,-0.792,-9.908,-6.842,-9.123
2024-01-01 05:00:00,-8.239,-8.425,-0.408,0.203,-9.075,-15.578,-8.794
2024-01-01 05:01:00,-8.338,-8.251,0.828,0.878,-8.446,-13.992,-10.556
2024-01-01 05:02:00,-9.245,-9.311,2.037,1.240,-8.385,-9.731,-8.885
2024-01-01 05:03:00,-10.335,-9.885,1.540,-1.435,-10.621,-10.265,-10.093
2024-01-01 05:04:00,-11.659,-12.317,-1.269,-2.718,-8.090,-9.302,-9.502
2024-01-01 05:05:00,-10.678,-8.214,0.903,0.273,-10.540,-6.791,-13.273
2024-01-01 05:06:00,-7.315,-7.673,1.185,-1.270,-11.523,-7.006,-13.800
2024-01-01 05:07:00,-9.728,-10.941,-0.906,-2.755,-10.762,-10.847,-10.117
2024-01-01 05:08:00,-6.801,-10.877,-0.128,-1.675,-9.926,-10.622,-12.347
2024-01-01 05:09:00,-6.732,-11.834,-1.556,-0.862,-10.127,-8.342,-9.139
2024-01-01 05:10:00,-10.271,-9.159,-1.519,1.079,-10.759,-8.856,-12.090
2024-01-01 05:11:00,-10.231,-8.924,0.918,0.534,-10.139,-12.769,-8.987
2024-01-01 05:12:00,-10.629,-11.784,-0.180,0.079,-10.022,-9.847,-10.459
2024-01-01 05:13:00,-9.332,-10.037,1.106,-0.328,-7.436,-8.980,-12.548
2024-01-01 05:14:00,-10.830,-7.179,0.979,0.483,-9.005,-10.975,-8.398
2024-01-01 05:15:00,-7.027,-9.052,-1.673,0.581,-9.694,-9.951,-11.868
2024-01-01 05:16:00,-9.099,-9.372,0.882,1.496,-10.398,-5.330,-10.204
2024-01-01 05:17:00,-8.680,-6.841,1.194,1.456,-10.059,-5.425,-12.048
2024-01-01 05:18:00,-9.793,-8.552,0.571,1.301,-8.584,-8.783,-10.468
2024-01-01 05:19:00,-9.504,-7.577,-0.587,-1.391,-10.841,-10.096,-10.343
2024-01-01 05:20:00,-9.167,-8.951,0.601,0.020,-10.854,-11.165,-10.794
2024-01-01 05:21:00,-10.181,-8.822,1.544,0.880,-10.422,-8.154,-11.572
2024-01-01 05:22:00,-11.216,-9.848,0.634,0.533,-9.543,-12.149,-10.204
2024-01-01 05:23:00,-9.209,-9.150,-0.954,-0.929,-10.130,-9.988,-9.421
2024-01-01 05:24:00,-11.441,-9.768,-0.507,-1.369,-11.869,-8.397,-13.255
2024-01-01 05:25:00,-7.539,-9.878,0.859,1.247,-10.423,-9.078,-10.000
2024-01-01 05:26:00,-11.161,-8.989,-2.214,0.904,-7.395,-6.888,-8.968
2024-01-01 05:27:00,-9.648,-7.841,-1.401,1.024,-11.125,-9.966,-12.195
2024-01-01 05:28:00,-9.767,-7.576,-2.458,0.053,-8.752,-6.434,-10.008
2024-01-01 05:29:00,-9.921,-9.588,0.444,-1.832,-8.105,-9.629,-8.450
2024-01-01 05:30:00,-9.023,-8.544,1.109,0.928,-8.473,-11.562,-10.981
2024-01-01 05:31:00,-9.215,-8.005,-0.297,-0.465,-13.768,-12.936,-12.429
2024-01-01 05:32:00,-11.479,-9.719,0.703,2.166,-7.797,-11.706,-10.232
2024-01-01 05:33:00,-9.311,-9.722,-1.065,-4.167,-11.487,-8.309,-11.138
2024-01-01 05:34:00,-7.826,-9.288,-1.598,0.920,-9.205,-7.320,-8.516
2024-01-01 05:35:00,-9.540,-7.417,-0.490,1.588,-9.188,-12.338,-9.553
2024-01-01 05:36:00,-9.230,-6.281,0.381,-1.835,-12.922,-11.688,-8.566
2024-01-01 05:37:00,-9.920,-9.986,0.411,0.100,-8.439,-10.327,-9.359
2024-01-01 05:38:00,-8.287,-9.472,0.637,-2.707,-6.813,-9.229,-8.319
2024-01-01 05:39:00,-8.490,-8.619,-0.851,-1.892,-11.334,-8.258,-11.961
2024-01-01 05:40:00,-12.561,-9.454,0.519,-1.134,-8.864,-4.361,-9.624
2024-01-01 05:41:00,-9.920,-10.067,1.056,-3.639,-8.366,-7.703,-12.237
2024-01-01 05:42:00,-9.180,-7.275,-0.588,1.806,-10.115,-7.307,-9.786
2024-01-01 05:43:00,-7.787,-14.535,2.441,-1.958,-7.331,-7.614,-10.709
2024-01-01 05:44:00,-6.749,-9.201,-0.407,0.230,-11.074,-6.641,-7.193
2024-01-01 05:45:00,-9.010,-10.427,-0.175,-0.336,-8.721,-8.902,-10.361
2024-01-01 05:46:00,-8.273,-9.929,-0.840,1.576,-9.119,-11.363,-11.217
2024-01-01 05:47:00,-10.319,-8.435,0.753,-0.689,-9.464,-9.402,-9.470
2024-01-01 05:48:00,-7.187,-8.609,-1.118,1.178,-8.556,-8.411,-9.227
2024-01-01 05:49:00,-11.755,-9.038,-1.472,-0.197,-11.410,-8.060,-8.540
2024-01-01 05:50:00,-7.618,-11.583,2.048,0.985,-8.687,-7.068,-11.591
2024-01-01 05:51:00,-9.313,-7.881,0.545,-2.933,-7.822,-11.118,-11.249
2024-01-01 05:52:00,-10.136,-9.305,-0.022,0.282,-7.086,-9.463,-8.599
2024-01-01 05:53:00,-8.637,-9.654,-0.838,1.303,-7.091,-9.808,-10.091
2024-01-01 05:54:00,-12.964,-12.471,-0.140,0.802,-11.524,-10.080,-10.337
2024-01-01 05:55:00,-6.046,-10.608,0.118,-4.226,-7.538,-9.594,-10.064
2024-01-01 05:56:00,-11.260,-7.512,1.109,2.111,-7.083,-10.825,-11.333
2024-01-01 05:57:00,-10.183,-6.138,0.076,1.411,-13.561,-6.888,-10.130
2024-01-01 05:58:00,-9.721,-11.063,1.415,0.160,-9.893,-9.902,-11.921
2024-01-01 05:59:00,-9.419,-7.672,-0.865,0.829,-8.050,-11.281,-10.902
2024-01-01 06:00:00,-8.364,-9.899,0.083,-0.335,-8.303,-7.506,-10.740
2024-01-01 06:01:00,-8.419,-5.921,-0.148,0.524,-8.370,-6.488,-11.673
2024-01-01 06:02:00,-9.181,-8.471,-0.021,-0.228,-9.035,-6.585,-11.489
2024-01-01 06:03:00,-10.965,-6.561,0.585,0.734,-9.717,-9.130,-7.665
2024-01-01 06:04:00,-8.669,-7.316,-0.443,-0.603,-10.894,-8.227,-10.151
2024-01-01 06:05:00,-7.629,-7.748,0.641,-1.914,-8.313,-10.198,-8.623
2024-01-01 06:06:00,-10.432,-10.190,0.536,-0.708,-8.326,-8.305,-11.936
2024-01-01 06:07:00,-9.868,-8.497,-0.506,0.090,-9.759,-10.152,-10.401
2024-01-01 06:08:00,-8.818,-8.415,0.271,0.837,-6.650,-13.486,-11.063
2024-01-01 06:09:00,-6.928,-9.998,-2.293,0.777,-12.030,-10.511,-11.026
2024-01-01 06:10:00,-6.909,-10.643,0.202,1.483,-10.983,-8.159,-10.950
2024-01-01 06:11:00,-8.597,-6.566,0.064,0.877,-7.437,-10.870,-10.074
2024-01-01 06:12:00,-8.015,-9.179,0.392,0.508,-8.167,-9.511,-8.163
2024-01-01 06:13:00,-8.389,-9.475,-0.561,-2.059,-10.056,-10.136,-9.769
2024-01-01 06:14:00,-6.648,-7.996,0.860,-0.521,-9.809,-11.610,-11.253
2024-01-01 06:15:00,-8.332,-8.403,1.340,-1.717,-12.059,-13.732,-10.769
2024-01-01 06:16:00,-7.930,-8.784,-0.185,0.096,-7.648,-7.506,-9.289
2024-01-01 06:17:00,-9.699,-10.553,0.324,-1.165,-10.247,-9.322,-12.387
2024-01-01 06:18:00,-8.609,-9.094,-0.149,0.483,-9.934,-8.961,-12.373
2024-01-01 06:19:00,-11.206,-11.099,-1.574,-0.460,-7.327,-9.818,-11.065
2024-01-01 06:20:00,-7.595,-9.140,-0.542,1.071,-7.023,-10.888,-10.246
2024-01-01 06:21:00,-11.491,-11.343,2.043,-1.579,-9.173,-9.460,-13.220
2024-01-01 06:22:00,-9.030,-11.396,-0.118,-2.421,-9.814,-7.351,-12.193
2024-01-01 06:23:00,-7.810,-10.124,-1.360,0.121,-9.571,-10.856,-9.047
2024-01-01 06:24:00,-10.283,-9.224,-2.259,1.173,-8.849,-9.360,-10.831
2024-01-01 06:25:00,-8.452,-9.217,0.753,1.566,-9.842,-9.917,-11.696
2024-01-01 06:26:00,-11.341,-11.072,-0.855,-0.019,-8.620,-7.586,-10.055
2024-01-01 06:27:00,-8.169,-9.862,0.084,-0.050,-12.222,-7.039,-10.301
2024-01-01 06:28:00,-7.157,-8.407,-0.832,-2.150,-11.071,-8.645,-10.679
2024-01-01 06:29:00,-10.431,-11.101,-0.864,-0.262,-8.652,-9.445,-8.559
2024-01-01 06:30:00,-9.571,-7.692,0.394,2.626,-7.669,-10.436,-11.459
2024-01-01 06:31:00,-8.450,-10.056,-1.530,1.022,-8.805,-9.142,-10.165
2024-01-01 06:32:00,-9.138,-10.817,1.352,-0.163,-8.209,-12.869,-12.642
2024-01-01 06:33:00,-9.401,-10.352,0.318,-0.550,-10.893,-6.342,-11.060
2024-01-01 06:34:00,-9.418,-8.501,1.595,-1.658,-8.372,-5.815,-9.017
2024-01-01 06:35:00,-7.402,-7.054,-0.129,-0.438,-6.646,-7.457,-10.611
2024-01-01 06:36:00,-11.707,-10.150,0.667,-0.163,-10.699,-8.832,-12.066
2024-01-01 06:37:00,-10.392,-10.804,-2.063,1.924,-8.884,-6.582,-10.332
2024-01-01 06:38:00,-9.827,-9.801,0.685,1.244,-11.747,-5.333,-13.969
2024-01-01 06:39:00,-7.515,-9.559,-0.407,0.167,-13.627,-9.048,-10.804
2024-01-01 06:40:00,-6.721,-9.690,0.423,2.435,-12.804,-7.377,-10.839
2024-01-01 06:41:00,-10.039,-11.036,0.712,2.045,-7.098,-9.901,-11.318
2024-01-01 06:42:00,-9.227,-10.433,1.300,-1.358,-10.908,-8.253,-10.876
2024-01-01 06:43:00,-9.199,-10.663,-0.163,-0.921,-3.368,-8.716,-10.958
2024-01-01 06:44:00,-9.978,-8.465,-1.595,-0.370,-8.587,-8.334,-10.576
2024-01-01 06:45:00,-11.391,-9.444,-0.310,-1.402,-10.016,-4.305,-9.355
2024-01-01 06:46:00,-10.975,-8.088,-0.205,0.755,-11.106,-10.890,-12.387
2024-01-01 06:47:00,-6.609,-8.596,-0.783,-2.074,-9.808,-10.454,-10.772
2024-01-01 06:48:00,-9.752,-10.830,-1.944,0.648,-11.333,-8.780,-10.982
2024-01-01 06:49:00,-12.480,-11.895,1.266,1.799,-8.725,-10.609,-11.661
2024-01-01 06:50:00,-7.582,-8.220,0.212,2.335,-7.843,-9.250,-10.979
2024-01-01 06:51:00,-8.352,-7.650,-0.722,1.230,-7.649,-8.280,-10.231
2024-01-01 06:52:00,-9.634,-8.445,-0.500,0.379,-6.740,-9.592,-11.028
2024-01-01 06:53:00,-11.110,-9.183,-2.394,-0.125,-7.115,-12.569,-9.128
2024-01-01 06:54:00,-8.907,-11.771,1.051,-1.453,-13.540,-7.945,-9.046
2024-01-01 06:55:00,-12.381,-8.814,-0.127,-1.518,-7.804,-7.041,-10.265
2024-01-01 06:56:00,-6.072,-10.491,-1.312,1.757,-12.209,-8.278,-11.708
2024-01-01 06:57:00,-10.662,-11.317,0.828,-1.066,-7.924,-8.221,-9.854
2024-01-01 06:58:00,-8.396,-11.381,-0.630,1.301,-7.185,-9.055,-12.919
2024-01-01 06:59:00,-7.331,-9.009,0.267,0.174,-11.167,-11.282,-9.980
2024-01-01 07:00:00,-8.470,-9.489,-0.293,1.432,-9.722,-8.855,-10.681
2024-01-01 07:01:00,-9.591,-7.819,1.261,0.077,-9.517,-7.538,-11.872
2024-01-01 07:02:00,-11.291,-12.862,-2.229,-1.644,-9.377,-8.996,-12.004
2024-01-01 07:03:00,-9.601,-9.400,2.163,-1.095,-11.508,-11.726,-12.147
2024-01-01 07:04:00,-10.339,-12.713,-0.293,1.275,-9.727,-11.513,-10.457
2024-01-01 07:05:00,-9.711,-6.681,-0.152,-1.006,-9.282,-12.871,-9.255
2024-01-01 07:06:00,-8.309,-10.765,2.088,-2.127,-13.684,-10.571,-7.609
2024-01-01 07:07:00,-9.926,-7.990,-0.387,-0.442,-9.326,-6.238,-10.239
2024-01-01 07:08:00,-8.365,-10.406,-0.237,0.830,-8.541,-8.729,-11.882
2024-01-01 07:09:00,-9.522,-15.096,0.520,2.331,-7.957,-10.132,-8.697
2024-01-01 07:10:00,-9.016,-11.710,-0.007,0.559,-8.630,-8.946,-11.049
2024-01-01 07:11:00,-7.935,-10.989,0.569,-0.284,-9.330,-8.339,-8.164
2024-01-01 07:12:00,-12.093,-8.281,-0.168,-1.702,-8.299,-12.631,-10.783
2024-01-01 07:13:00,-8.442,-9.903,-0.704,-0.421,-10.321,-9.765,-11.836
2024-01-01 07:14:00,-9.318,-9.804,1.297,0.392,-10.496,-12.260,-10.656
2024-01-01 07:15:00,-9.754,-7.468,0.745,-0.417,-9.404,-11.433,-9.803
2024-01-01 07:16:00,-9.212,-9.174,-0.722,-3.062,-8.495,-5.562,-11.677
2024-01-01 07:17:00,-6.464,-9.980,-1.775,0.236,-12.062,-10.891,-10.930
2024-01-01 07:18:00,-7.562,-9.250,2.191,0.249,-12.492,-10.385,-8.717
2024-01-01 07:19:00,-7.814,-9.931,1.086,1.449,-7.453,-12.845,-11.384
2024-01-01 07:20:00,-11.934,-10.815,-1.984,0.713,-8.353,-10.062,-11.426
2024-01-01 07:21:00,-5.971,-9.341,0.065,-0.304,-8.935,-11.389,-9.996
2024-01-01 07:22:00,-7.798,-10.642,-0.370,-0.412,-9.256,-9.234,-10.893
2024-01-01 07:23:00,-10.741,-8.643,-0.614,-2.149,-9.418,-7.769,-9.629
2024-01-01 07:24:00,-9.861,-9.356,-1.468,-0.495,-8.486,-9.088,-10.937
2024-01-01 07:25:00,-11.551,-7.551,-1.142,-0.806,-10.623,-7.412,-10.552
2024-01-01 07:26:00,-11.869,-9.621,-0.022,-3.225,-10.904,-7.403,-9.172
2024-01-01 07:27:00,-5.986,-7.813,0.343,-0.167,-11.463,-10.420,-15.055
2024-01-01 07:28:00,-11.480,-8.358,-0.145,-1.056,-10.123,-10.137,-11.608
2024-01-01 07:29:00,-9.356,-10.174,-1.397,-1.485,-9.015,-8.046,-12.549
2024-01-01 07:30:00,-7.546,-8.461,0.450,-0.643,-11.654,-6.668,-10.674
2024-01-01 07:31:00,-10.316,-11.515,-1.125,-0.946,-8.008,-12.689,-9.960
2024-01-01 07:32:00,-9.622,-12.585,0.171,-2.056,-11.585,-13.019,-12.060
2024-01-01 07:33:00,-10.795,-6.383,0.254,-1.141,-8.511,-11.365,-13.083
2024-01-01 07:34:00,-8.625,-8.225,0.349,0.648,-9.087,-9.001,-8.588
2024-01-01 07:35:00,-8.457,-9.465,-1.374,0.807,-7.969,-7.658,-9.596
2024-01-01 07:36:00,-10.736,-7.998,-1.309,1.423,-11.026,-12.280,-12.931
2024-01-01 07:37:00,-5.290,-11.285,-0.288,-0.175,-10.560,-7.865,-9.477
2024-01-01 07:38:00,-8.429,-12.070,-2.181,-2.718,-8.043,-10.631,-10.410
2024-01-01 07:39:00,-10.732,-9.336,-0.769,-0.719,-11.686,-10.233,-11.499
2024-01-01 07:40:00,-11.858,-10.586,-0.663,-1.006,-11.064,-8.947,-9.667
2024-01-01 07:41:00,-9.025,-8.439,0.008,0.514,-9.202,-14.386,-9.684
2024-01-01 07:42:00,-8.481,-11.578,-0.519,-1.852,-8.862,-5.620,-12.185
2024-01-01 07:43:00,-9.989,-9.831,-1.365,0.993,-10.349,-8.803,-8.319
2024-01-01 07:44:00,-11.342,-8.682,0.374,-2.053,-10.115,-11.123,-9.266
2024-01-01 07:45:00,-7.835,-10.923,-0.261,0.463,-10.772,-12.310,-13.719
2024-01-01 07:46:00,-10.491,-11.008,-0.114,-0.545,-10.575,-9.426,-12.053
2024-01-01 07:47:00,-8.910,-13.486,0.775,-0.788,-11.695,-7.383,-10.071
2024-01-01 07:48:00,-10.658,-8.992,0.668,0.819,-9.786,-9.855,-11.811
2024-01-01 07:49:00,-6.051,-9.313,-1.190,-1.379,-10.527,-9.708,-12.461
2024-01-01 07:50:00,-9.807,-12.501,-0.160,-0.749,-10.537,-8.823,-6.351
2024-01-01 07:51:00,-12.323,-9.546,-0.389,-1.930,-10.548,-11.917,-10.494
2024-01-01 07:52:00,-8.692,-11.378,-0.672,-1.810,-10.314,-11.454,-12.550
2024-01-01 07:53:00,-7.670,-8.658,0.205,-0.929,-9.683,-9.002,-11.380
2024-01-01 07:54:00,-10.744,-10.540,-0.223,-0.271,-9.177,-10.487,-10.107
2024-01-01 07:55:00,-9.467,-11.127,0.611,-0.299,-9.049,-12.833,-9.251
2024-01-01 07:56:00,-12.873,-10.172,0.228,-0.531,-12.738,-12.111,-10.321
2024-01-01 07:57:00,-9.985,-8.435,-0.538,-0.784,-10.735,-12.615,-12.676
2024-01-01 07:58:00,-10.435,-9.442,1.703,0.367,-8.882,-12.276,-11.656
2024-01-01 07:59:00,-7.798,-9.710,-0.326,-0.796,-10.403,-11.063,-9.360
2024-01-01 08:00:00,-11.501,-6.798,-1.293,-1.043,-10.711,-10.491,-9.615
2024-01-01 08:01:00,-10.004,-10.394,-0.768,-1.034,-9.044,-11.620,-11.663
2024-01-01 08:02:00,-8.865,-8.487,-0.522,-1.858,-10.106,-8.278,-6.846
2024-01-01 08:03:00,-10.751,-10.870,-0.807,1.893,-8.355,-11.925,-10.580
2024-01-01 08:04:00,-10.442,-10.564,-0.355,0.340,-10.302,-8.914,-12.774
2024-01-01 08:05:00,-9.178,-8.449,0.522,0.396,-9.407,-9.684,-12.023
2024-01-01 08:06:00,-10.216,-8.760,0.051,0.971,-11.270,-12.276,-11.908
2024-01-01 08:07:00,-9.300,-9.512,-0.075,-0.839,-10.625,-10.016,-12.223
2024-01-01 08:08:00,-10.936,-13.123,-0.539,-1.417,-10.162,-10.363,-10.253
2024-01-01 08:09:00,-10.818,-11.478,0.705,0.947,-11.554,-11.080,-10.207
2024-01-01 08:10:00,-10.696,-10.542,0.186,1.963,-8.865,-9.629,-8.639
2024-01-01 08:11:00,-10.533,-11.142,-0.345,0.009,-8.031,-9.924,-9.233
2024-01-01 08:12:00,-9.414,-13.644,-0.765,0.943,-11.408,-9.764,-9.447
2024-01-01 08:13:00,-11.836,-12.637,0.887,-1.376,-9.335,-9.123,-8.296
2024-01-01 08:14:00,-10.945,-10.842,-0.632,-1.939,-8.597,-9.909,-10.081
2024-01-01 08:15:00,-11.288,-10.047,0.026,0.301,-8.033,-9.836,-10.394
2024-01-01 08:16:00,-10.107,-10.449,-0.504,0.529,-9.389,-6.719,-13.453
2024-01-01 08:17:00,-9.518,-9.450,-2.558,-1.157,-9.693,-8.800,-9.411
2024-01-01 08:18:00,-10.206,-11.442,-1.957,-0.116,-9.286,-10.572,-9.139
2024-01-01 08:19:00,-10.930,-9.482,-0.817,-1.935,-11.145,-11.497,-10.925
2024-01-01 08:20:00,-8.274,-10.475,1.488,-0.513,-13.882,-9.325,-12.804
2024-01-01 08:21:00,-10.051,-9.441,0.985,-0.220,-10.704,-11.095,-11.167
2024-01-01 08:22:00,-9.679,-9.378,-1.083,0.742,-11.133,-10.514,-8.408
2024-01-01 08:23:00,-9.661,-9.799,-1.247,-0.999,-8.671,-11.557,-11.303
2024-01-01 08:24:00,-11.628,-13.312,-0.724,0.951,-7.279,-10.120,-10.544
2024-01-01 08:25:00,-9.158,-11.742,-0.848,-1.729,-11.803,-9.420,-11.142
2024-01-01 08:26:00,-12.942,-11.167,-0.539,-0.193,-11.598,-9.977,-11.626
2024-01-01 08:27:00,-10.258,-10.414,-1.224,1.756,-11.514,-11.123,-11.976
2024-01-01 08:28:00,-12.987,-10.393,-0.075,0.412,-13.136,-10.310,-10.950
2024-01-01 08:29:00,-9.069,-8.491,0.990,0.105,-11.599,-10.612,-9.492
2024-01-01 08:30:00,-10.182,-12.529,-0.622,0.377,-9.496,-13.937,-10.791
2024-01-01 08:31:00,-13.693,-8.875,0.577,-0.963,-9.313,-12.235,-11.328
2024-01-01 08:32:00,-12.938,-9.364,-1.555,-2.610,-10.164,-10.802,-10.216
2024-01-01 08:33:00,-12.735,-10.937,-1.301,-2.749,-7.098,-8.816,-10.355
2024-01-01 08:34:00,-12.957,-11.385,-0.090,1.147,-8.438,-9.067,-11.946
2024-01-01 08:35:00,-10.175,-12.515,0.910,-1.378,-12.870,-8.801,-11.778
2024-01-01 08:36:00,-10.992,-11.814,-0.573,0.077,-8.088,-12.727,-10.284
2024-01-01 08:37:00,-13.643,-12.642,0.384,0.749,-6.886,-9.636,-10.895
2024-01-01 08:38:00,-11.685,-10.207,1.192,-1.785,-12.003,-10.480,-10.295
2024-01-01 08:39:00,-12.296,-11.624,-0.749,0.615,-13.458,-12.911,-10.836
2024-01-01 08:40:00,-8.996,-11.236,-0.959,-2.069,-9.617,-11.105,-12.040
2024-01-01 08:41:00,-10.681,-9.773,0.200,-0.598,-11.871,-12.093,-10.447
2024-01-01 08:42:00,-11.730,-11.362,1.644,-0.077,-11.239,-10.733,-9.706
2024-01-01 08:43:00,-11.408,-11.216,-0.574,0.387,-12.048,-7.942,-9.999
2024-01-01 08:44:00,-16.186,-12.268,0.296,-4.066,-10.819,-9.986,-10.956
2024-01-01 08:45:00,-9.253,-12.303,-0.165,-0.772,-11.148,-11.579,-11.543
2024-01-01 08:46:00,-11.539,-8.855,0.196,0.829,-6.320,-6.957,-11.226
2024-01-01 08:47:00,-12.610,-11.072,0.226,0.649,-10.931,-10.226,-11.007
2024-01-01 08:48:00,-11.188,-12.854,1.259,-0.333,-12.989,-10.433,-9.123
2024-01-01 08:49:00,-11.604,-11.921,-1.037,0.441,-13.213,-9.697,-10.033
2024-01-01 08:50:00,-11.489,-9.214,-0.104,-0.146,-11.299,-11.532,-10.504
2024-01-01 08:51:00,-9.663,-12.095,-1.092,0.150,-12.480,-11.587,-10.216
2024-01-01 08:52:00,-10.581,-10.015,-2.405,-2.383,-12.369,-13.262,-9.929
2024-01-01 08:53:00,-12.255,-10.471,0.772,-2.099,-9.098,-12.603,-11.294
2024-01-01 08:54:00,-12.847,-10.889,-0.882,-1.452,-15.454,-13.658,-10.992
2024-01-01 08:55:00,-9.691,-12.647,-1.388,-2.156,-11.926,-10.836,-11.105
2024-01-01 08:56:00,-10.726,-8.548,0.432,1.169,-11.726,-12.204,-10.526
2024-01-01 08:57:00,-10.835,-13.435,1.263,0.529,-11.921,-12.645,-9.088
2024-01-01 08:58:00,-8.616,-13.779,-0.810,0.658,-13.768,-10.480,-11.279
2024-01-01 08:59:00,-11.040,-11.547,0.256,-0.022,-10.629,-8.596,-8.538
2024-01-01 09:00:00,-11.713,-10.148,0.496,-0.536,-11.065,-14.327,-9.823
2024-01-01 09:01:00,-9.858,-11.585,-0.318,-3.162,-12.995,-11.911,-11.104
2024-01-01 09:02:00,-12.490,-11.881,-0.875,0.869,-10.669,-11.312,-10.440
2024-01-01 09:03:00,-10.489,-11.255,-1.840,-1.432,-8.120,-13.478,-9.624
2024-01-01 09:04:00,-10.461,-9.443,-1.125,-1.254,-11.621,-10.871,-12.462
2024-01-01 09:05:00,-9.901,-10.582,1.082,-0.181,-14.902,-11.533,-11.333
2024-01-01 09:06:00,-9.573,-9.065,-0.836,-1.084,-10.961,-12.775,-11.154
2024-01-01 09:07:00,-15.426,-12.801,-0.238,-3.094,-10.397,-10.354,-9.240
2024-01-01 09:08:00,-13.579,-13.463,0.755,-0.433,-7.419,-11.233,-11.425
2024-01-01 09:09:00,-14.275,-11.535,-1.218,-0.584,-12.629,-10.906,-9.150
2024-01-01 09:10:00,-8.917,-10.783,0.724,-1.098,-12.376,-11.373,-11.367
2024-01-01 09:11:00,-8.344,-11.911,-0.525,-2.137,-12.372,-10.451,-11.101
2024-01-01 09:12:00,-11.441,-11.920,-0.667,-2.477,-14.196,-13.630,-12.846
2024-01-01 09:13:00,-11.994,-10.971,2.450,-0.410,-8.412,-14.002,-9.623
2024-01-01 09:14:00,-14.478,-12.058,-0.272,-1.605,-15.213,-10.029,-12.847
2024-01-01 09:15:00,-12.230,-12.095,-0.089,0.050,-10.128,-11.698,-10.313
2024-01-01 09:16:00,-10.289,-12.440,-0.621,2.320,-12.142,-10.936,-10.651
2024-01-01 09:17:00,-12.038,-11.915,-0.578,0.899,-15.205,-13.008,-11.629
2024-01-01 09:18:00,-9.182,-10.829,-0.606,-1.575,-12.944,-12.573,-10.954
2024-01-01 09:19:00,-12.355,-13.856,-0.185,-0.068,-12.215,-11.190,-12.098
2024-01-01 09:20:00,-12.355,-12.509,-1.089,-0.584,-11.891,-13.985,-11.445
2024-01-01 09:21:00,-10.613,-11.573,-0.723,0.303,-11.679,-11.376,-10.438
2024-01-01 09:22:00,-11.167,-11.082,0.266,-3.309,-12.404,-12.731,-8.815
2024-01-01 09:23:00,-12.749,-10.632,-2.225,-0.561,-12.602,-10.588,-13.762
2024-01-01 09:24:00,-12.343,-10.397,-1.385,-2.434,-11.909,-13.054,-12.635
2024-01-01 09:25:00,-14.103,-10.163,0.364,-1.088,-14.297,-10.518,-12.073
2024-01-01 09:26:00,-12.656,-9.840,-1.471,-0.190,-13.870,-12.235,-9.096
2024-01-01 09:27:00,-14.367,-13.213,-1.334,-1.203,-14.411,-10.989,-10.293
2024-01-01 09:28:00,-12.803,-10.260,0.605,2.258,-11.889,-14.926,-7.664
2024-01-01 09:29:00,-11.985,-11.183,0.874,-1.611,-13.431,-9.761,-10.563
2024-01-01 09:30:00,-14.005,-13.317,-0.861,-3.410,-12.306,-12.525,-9.729
2024-01-01 09:31:00,-12.929,-11.493,-0.820,-0.207,-11.629,-15.286,-10.161
2024-01-01 09:32:00,-12.605,-11.525,-3.307,-2.967,-10.715,-12.795,-12.259
2024-01-01 09:33:00,-10.009,-12.950,-0.633,-3.222,-12.025,-12.514,-9.066
2024-01-01 09:34:00,-13.711,-11.716,-2.543,-1.798,-11.894,-10.056,-11.619
2024-01-01 09:35:00,-16.235,-12.631,-1.088,-2.223,-10.017,-14.060,-13.930
2024-01-01 09:36:00,-11.966,-13.444,-0.989,-1.900,-13.526,-13.697,-10.633
2024-01-01 09:37:00,-14.738,-15.549,-2.502,-1.105,-13.837,-10.707,-11.725
2024-01-01 09:38:00,-15.013,-14.617,-0.164,-0.987,-13.238,-12.863,-9.457
2024-01-01 09:39:00,-14.336,-11.682,-1.861,-0.608,-15.006,-15.571,-13.632
2024-01-01 09:40:00,-14.790,-15.169,-1.044,-2.026,-10.298,-11.760,-10.102
2024-01-01 09:41:00,-13.301,-15.186,-0.939,-0.739,-13.143,-13.076,-11.440
2024-01-01 09:42:00,-12.678,-11.923,-1.257,-1.041,-12.270,-10.653,-11.585
2024-01-01 09:43:00,-11.472,-15.754,0.395,-5.401,-13.867,-16.315,-11.422
2024-01-01 09:44:00,-12.319,-12.433,-1.728,-3.523,-12.385,-14.288,-9.258
2024-01-01 09:45:00,-12.443,-14.531,0.148,-2.763,-13.728,-11.403,-9.985
2024-01-01 09:46:00,-12.581,-12.241,-0.997,-1.931,-11.695,-14.454,-11.747
2024-01-01 09:47:00,-14.983,-14.239,-0.395,-0.648,-13.174,-14.250,-10.461
2024-01-01 09:48:00,-12.501,-13.134,-0.243,-1.895,-12.699,-12.284,-10.386
2024-01-01 09:49:00,-12.707,-12.251,-1.155,-2.542,-11.116,-12.565,-13.070
