timestamp,Datacenter0,Datacenter1,Datacenter2,SECahuachi,SEDerivacion,SEIca
2024-01-01 05:47:00,0.000,0.000,0.000,-19.984,-21.849,-21.506
2024-01-01 05:48:00,0.000,0.000,0.000,-20.059,-18.821,-21.566
2024-01-01 05:49:00,0.000,0.000,0.000,-21.709,-17.030,-16.073
2024-01-01 05:50:00,0.000,0.000,0.000,-22.694,-15.885,-19.458
2024-01-01 05:51:00,0.000,0.000,0.000,-18.652,-21.033,-14.089
2024-01-01 05:52:00,0.000,0.000,0.000,-18.723,-20.056,-24.431
2024-01-01 05:53:00,0.000,0.000,0.000,-21.052,-25.372,-17.528
2024-01-01 05:54:00,0.000,0.000,0.000,-20.183,-17.930,-16.117
2024-01-01 05:55:00,0.000,0.000,0.000,-17.512,-20.647,-20.493
2024-01-01 05:56:00,0.000,0.000,0.000,-19.555,-13.587,-16.687
2024-01-01 05:57:00,0.000,0.000,0.000,-18.638,-14.280,-19.601
2024-01-01 05:58:00,0.000,0.000,0.000,-20.217,-21.510,-21.893
2024-01-01 05:59:00,0.000,0.000,0.000,-19.763,-17.161,-20.119
2024-01-01 06:00:00,0.000,0.000,0.000,-17.427,-25.870,-21.900
2024-01-01 06:01:00,0.000,0.000,0.000,-21.484,-21.799,-19.359
2024-01-01 06:02:00,0.000,0.000,0.000,-18.260,-17.235,-16.914
2024-01-01 06:03:00,0.000,0.000,0.000,-18.673,-23.260,-15.560
2024-01-01 06:04:00,0.000,0.000,0.000,-20.141,-18.883,-19.802
2024-01-01 06:05:00,0.000,0.000,0.000,-20.264,-18.704,-19.422
2024-01-01 06:06:00,0.000,0.000,0.000,-20.467,-17.508,-22.544
2024-01-01 06:07:00,0.000,0.000,0.000,-18.934,-25.265,-18.417
2024-01-01 06:08:00,0.000,0.000,0.000,-19.908,-18.483,-13.261
2024-01-01 06:09:00,0.000,0.000,0.000,-18.193,-15.598,-19.241
2024-01-01 06:10:00,0.000,0.000,0.000,-18.209,-20.483,-21.236
2024-01-01 06:11:00,0.000,0.000,0.000,-19.110,-18.915,-16.743
2024-01-01 06:12:00,0.000,0.000,0.000,-21.653,-20.245,-17.107
2024-01-01 06:13:00,0.000,0.000,0.000,-20.466,-16.974,-21.383
2024-01-01 06:14:00,0.000,0.000,0.000,-20.361,-24.358,-15.839
2024-01-01 06:15:00,0.000,0.000,0.000,-19.218,-19.997,-25.786
2024-01-01 06:16:00,0.000,0.000,0.000,-21.083,-16.108,-19.456
2024-01-01 06:17:00,0.000,0.000,0.000,-19.644,-19.197,-21.290
2024-01-01 06:18:00,0.000,0.000,0.000,-15.292,-17.667,-20.161
2024-01-01 06:19:00,0.000,0.000,0.000,-20.593,-20.427,-21.958
2024-01-01 06:20:00,0.000,0.000,0.000,-19.482,-21.817,-19.662
2024-01-01 06:21:00,0.000,0.000,0.000,-21.863,-17.069,-20.600
2024-01-01 06:22:00,0.000,0.000,0.000,-20.131,-18.536,-14.520
2024-01-01 06:23:00,0.000,0.000,0.000,-16.717,-20.021,-17.083
2024-01-01 06:24:00,0.000,0.000,0.000,-20.828,-16.803,-16.769
2024-01-01 06:25:00,0.000,0.000,0.000,-18.967,-17.879,-23.502
2024-01-01 06:26:00,0.000,0.000,0.000,-19.378,-21.243,-16.244
2024-01-01 06:27:00,0.000,0.000,0.000,-21.826,-16.939,-19.863
2024-01-01 06:28:00,0.000,0.000,0.000,-22.480,-16.731,-21.685
2024-01-01 06:29:00,0.000,0.000,0.000,-19.975,-18.794,-20.894
2024-01-01 06:30:00,0.000,0.000,0.000,-21.902,-17.329,-19.503
2024-01-01 06:31:00,0.000,0.000,0.000,-23.942,-16.305,-20.315
2024-01-01 06:32:00,0.000,0.000,0.000,-23.323,-21.421,-19.131
2024-01-01 06:33:00,0.000,0.000,0.000,-22.133,-21.094,-21.726
2024-01-01 06:34:00,0.000,0.000,0.000,-18.448,-21.764,-22.251
2024-01-01 06:35:00,0.000,0.000,0.000,-19.082,-16.302,-22.543
2024-01-01 06:36:00,0.000,0.000,0.000,-21.347,-15.294,-21.534
2024-01-01 06:37:00,0.000,0.000,0.000,-24.402,-23.995,-21.464
2024-01-01 06:38:00,0.000,0.000,0.000,-18.505,-18.649,-19.789
2024-01-01 06:39:00,0.000,0.000,0.000,-19.553,-25.143,-22.275
2024-01-01 06:40:00,0.000,0.000,0.000,-18.142,-15.730,-22.724
2024-01-01 06:41:00,0.000,0.000,0.000,-18.516,-28.310,-20.894
2024-01-01 06:42:00,0.000,0.000,0.000,-19.886,-18.112,-19.966
2024-01-01 06:43:00,0.000,0.000,0.000,-18.593,-22.635,-19.233
2024-01-01 06:44:00,0.000,0.000,0.000,-24.141,-18.079,-23.966
2024-01-01 06:45:00,0.000,0.000,0.000,-20.566,-19.090,-21.570
2024-01-01 06:46:00,0.000,0.000,0.000,-16.961,-22.076,-22.110
2024-01-01 06:47:00,0.000,0.000,0.000,-21.604,-14.160,-23.621
2024-01-01 06:48:00,0.000,0.000,0.000,-19.148,-23.454,-19.258
2024-01-01 06:49:00,0.000,0.000,0.000,-23.009,-17.550,-20.117
2024-01-01 06:50:00,0.000,0.000,0.000,-21.630,-16.807,-20.595
2024-01-01 06:51:00,0.000,0.000,0.000,-20.632,-21.405,-20.241
2024-01-01 06:52:00,0.000,0.000,0.000,-22.078,-27.226,-12.936
2024-01-01 06:53:00,0.000,0.000,0.000,-17.116,-20.355,-18.392
2024-01-01 06:54:00,0.000,0.000,0.000,-18.826,-18.832,-21.177
2024-01-01 06:55:00,0.000,0.000,0.000,-18.264,-26.558,-17.434
2024-01-01 06:56:00,0.000,0.000,0.000,-16.994,-21.499,-20.811
2024-01-01 06:57:00,0.000,0.000,0.000,-17.227,-20.191,-21.523
2024-01-01 06:58:00,0.000,0.000,0.000,-21.017,-19.017,-21.804
2024-01-01 06:59:00,0.000,0.000,0.000,-21.294,-18.261,-25.116
2024-01-01 07:00:00,0.000,0.000,0.000,-17.850,-21.210,-20.145
2024-01-01 07:01:00,0.000,0.000,0.000,-22.315,-18.482,-20.778
2024-01-01 07:02:00,0.000,0.000,0.000,-15.910,-22.144,-19.070
2024-01-01 07:03:00,0.000,0.000,0.000,-19.878,-19.831,-19.117
2024-01-01 07:04:00,0.000,0.000,0.000,-20.027,-19.538,-14.454
2024-01-01 07:05:00,0.000,0.000,0.000,-18.736,-20.510,-19.695
2024-01-01 07:06:00,0.000,0.000,0.000,-16.683,-17.961,-13.225
2024-01-01 07:07:00,0.000,0.000,0.000,-15.813,-20.825,-10.835
2024-01-01 07:08:00,0.000,0.000,0.000,-21.276,-13.566,-16.470
2024-01-01 07:09:00,0.000,0.000,0.000,-19.495,-24.611,-21.701
2024-01-01 07:10:00,0.000,0.000,0.000,-17.431,-20.403,-19.211
2024-01-01 07:11:00,0.000,0.000,0.000,-21.020,-21.104,-19.599
2024-01-01 07:12:00,0.000,0.000,0.000,-17.288,-16.383,-20.210
2024-01-01 07:13:00,0.000,0.000,0.000,-23.132,-18.359,-18.240
2024-01-01 07:14:00,0.000,0.000,0.000,-18.748,-19.740,-17.574
2024-01-01 07:15:00,0.000,0.000,0.000,-19.141,-22.745,-20.669
2024-01-01 07:16:00,0.000,0.000,0.000,-15.544,-19.710,-29.570
2024-01-01 07:17:00,0.000,0.000,0.000,-18.225,-23.208,-19.982
2024-01-01 07:18:00,0.000,0.000,0.000,-24.025,-19.837,-24.381
2024-01-01 07:19:00,0.000,0.000,0.000,-20.671,-16.388,-16.831
2024-01-01 07:20:00,0.000,0.000,0.000,-20.055,-19.073,-21.263
2024-01-01 07:21:00,0.000,0.000,0.000,-17.218,-13.058,-20.355
2024-01-01 07:22:00,0.000,0.000,0.000,-20.602,-20.871,-17.482
2024-01-01 07:23:00,0.000,0.000,0.000,-19.670,-15.822,-21.520
2024-01-01 07:24:00,0.000,0.000,0.000,-18.749,-18.320,-15.879
2024-01-01 07:25:00,0.000,0.000,0.000,-22.391,-23.442,-22.890
2024-01-01 07:26:00,0.000,0.000,0.000,-18.045,-24.013,-18.525
2024-01-01 07:27:00,0.000,0.000,0.000,-21.200,-16.332,-15.485
2024-01-01 07:28:00,0.000,0.000,0.000,-18.786,-19.179,-23.116
2024-01-01 07:29:00,0.000,0.000,0.000,-21.837,-16.523,-13.887
2024-01-01 07:30:00,0.000,0.000,0.000,-20.778,-17.662,-18.769
2024-01-01 07:31:00,0.000,0.000,0.000,-20.716,-14.791,-16.139
2024-01-01 07:32:00,0.000,0.000,0.000,-17.213,-21.724,-17.970
2024-01-01 07:33:00,0.000,0.000,0.000,-21.639,-23.981,-23.437
2024-01-01 07:34:00,0.000,0.000,0.000,-18.832,-18.592,-18.561
2024-01-01 07:35:00,0.000,0.000,0.000,-19.491,-17.137,-20.174
2024-01-01 07:36:00,0.000,0.000,0.000,-21.306,-20.290,-21.483
2024-01-01 07:37:00,0.000,0.000,0.000,-19.851,-14.233,-19.093
2024-01-01 07:38:00,0.000,0.000,0.000,-19.837,-21.002,-21.949
2024-01-01 07:39:00,0.000,0.000,0.000,-16.425,-24.462,-19.625
2024-01-01 07:40:00,0.000,0.000,0.000,-19.480,-20.635,-20.389
2024-01-01 07:41:00,0.000,0.000,0.000,-18.327,-20.252,-21.103
2024-01-01 07:42:00,0.000,0.000,0.000,-20.913,-19.880,-16.756
2024-01-01 07:43:00,0.000,0.000,0.000,-21.497,-20.173,-20.842
2024-01-01 07:44:00,0.000,0.000,0.000,-18.717,-13.296,-17.868
2024-01-01 07:45:00,0.000,0.000,0.000,-20.361,-17.937,-22.485
2024-01-01 07:46:00,0.000,0.000,0.000,-15.391,-20.068,-21.043
2024-01-01 07:47:00,0.000,0.000,0.000,-21.757,-19.148,-19.763
2024-01-01 07:48:00,0.000,0.000,0.000,-19.826,-24.062,-24.175
2024-01-01 07:49:00,0.000,0.000,0.000,-20.295,-15.424,-22.493
2024-01-01 07:50:00,0.000,0.000,0.000,-21.777,-19.601,-19.887
2024-01-01 07:51:00,0.000,0.000,0.000,-20.314,-17.615,-21.840
2024-01-01 07:52:00,0.000,0.000,0.000,-16.801,-17.168,-16.780
2024-01-01 07:53:00,0.000,0.000,0.000,-18.608,-12.863,-19.695
2024-01-01 07:54:00,0.000,0.000,0.000,-21.410,-22.510,-25.257
2024-01-01 07:55:00,0.000,0.000,0.000,-16.253,-16.316,-18.985
2024-01-01 07:56:00,0.000,0.000,0.000,-18.791,-14.929,-18.811
2024-01-01 07:57:00,0.000,0.000,0.000,-19.211,-20.509,-21.608
2024-01-01 07:58:00,0.000,0.000,0.000,-18.352,-19.767,-14.554
2024-01-01 07:59:00,0.000,0.000,0.000,-20.208,-20.531,-22.458
2024-01-01 08:00:00,0.000,0.000,0.000,-22.778,-14.576,-13.521
2024-01-01 08:01:00,0.000,0.000,0.000,-18.764,-20.540,-21.169
2024-01-01 08:02:00,0.000,0.000,0.000,-20.113,-22.368,-23.011
2024-01-01 08:03:00,0.000,0.000,0.000,-18.649,-20.147,-20.955
2024-01-01 08:04:00,0.000,0.000,0.000,-23.062,-18.016,-21.466
2024-01-01 08:05:00,0.000,0.000,0.000,-18.264,-18.745,-19.491
2024-01-01 08:06:00,0.000,0.000,0.000,-21.760,-20.249,-16.583
2024-01-01 08:07:00,0.000,0.000,0.000,-22.781,-20.200,-19.825
2024-01-01 08:08:00,0.000,0.000,0.000,-22.185,-19.249,-17.023
2024-01-01 08:09:00,0.000,0.000,0.000,-18.376,-19.071,-21.311
2024-01-01 08:10:00,0.000,0.000,0.000,-20.178,-15.884,-16.288
2024-01-01 08:11:00,0.000,0.000,0.000,-21.452,-19.827,-16.532
2024-01-01 08:12:00,0.000,0.000,0.000,-15.809,-17.608,-20.839
2024-01-01 08:13:00,0.000,0.000,0.000,-18.448,-18.570,-15.636
2024-01-01 08:14:00,0.000,0.000,0.000,-18.469,-19.757,-23.507
2024-01-01 08:15:00,0.000,0.000,0.000,-17.041,-20.295,-13.166
2024-01-01 08:16:00,0.000,0.000,0.000,-18.291,-16.139,-19.706
2024-01-01 08:17:00,0.000,0.000,0.000,-19.905,-18.053,-17.635
2024-01-01 08:18:00,0.000,0.000,0.000,-18.898,-14.759,-16.116
2024-01-01 08:19:00,0.000,0.000,0.000,-20.975,-15.344,-17.299
2024-01-01 08:20:00,0.000,0.000,0.000,-19.670,-17.582,-20.667
2024-01-01 08:21:00,0.000,0.000,0.000,-20.438,-22.958,-20.238
2024-01-01 08:22:00,0.000,0.000,0.000,-20.224,-19.762,-21.020
2024-01-01 08:23:00,0.000,0.000,0.000,-18.949,-22.517,-22.728
2024-01-01 08:24:00,0.000,0.000,0.000,-17.152,-20.848,-23.995
2024-01-01 08:25:00,0.000,0.000,0.000,-18.265,-20.167,-20.884
2024-01-01 08:26:00,0.000,0.000,0.000,-19.498,-15.596,-19.321
2024-01-01 08:27:00,0.000,0.000,0.000,-21.807,-19.979,-15.274
2024-01-01 08:28:00,0.000,0.000,0.000,-18.702,-16.517,-20.164
2024-01-01 08:29:00,0.000,0.000,0.000,-19.386,-21.307,-21.152
2024-01-01 08:30:00,0.000,0.000,0.000,-20.224,-22.740,-16.491
2024-01-01 08:31:00,0.000,0.000,0.000,-21.431,-23.255,-16.970
2024-01-01 08:32:00,0.000,0.000,0.000,-17.999,-18.977,-15.305
2024-01-01 08:33:00,0.000,0.000,0.000,-17.339,-17.299,-16.940
2024-01-01 08:34:00,0.000,0.000,0.000,-20.893,-21.474,-18.275
2024-01-01 08:35:00,0.000,0.000,0.000,-16.976,-18.347,-21.942
2024-01-01 08:36:00,0.000,0.000,0.000,-18.177,-18.816,-16.513
2024-01-01 08:37:00,0.000,0.000,0.000,-18.280,-16.606,-23.643
2024-01-01 08:38:00,0.000,0.000,0.000,-20.952,-19.152,-20.481
2024-01-01 08:39:00,0.000,0.000,0.000,-15.615,-18.409,-19.577
2024-01-01 08:40:00,0.000,0.000,0.000,-17.088,-13.533,-18.010
2024-01-01 08:41:00,0.000,0.000,0.000,-18.109,-18.397,-16.167
2024-01-01 08:42:00,0.000,0.000,0.000,-16.990,-12.843,-22.636
2024-01-01 08:43:00,0.000,0.000,0.000,-20.099,-18.505,-22.663
2024-01-01 08:44:00,0.000,0.000,0.000,-18.347,-16.990,-20.560
2024-01-01 08:45:00,0.000,0.000,0.000,-15.420,-19.117,-22.015
2024-01-01 08:46:00,0.000,0.000,0.000,-16.563,-10.530,-22.654
2024-01-01 08:47:00,0.000,0.000,0.000,-16.286,-17.460,-16.962
2024-01-01 08:48:00,0.000,0.000,0.000,-14.718,-15.500,-16.309
2024-01-01 08:49:00,0.000,0.000,0.000,-16.576,-16.021,-17.041
2024-01-01 08:50:00,0.000,0.000,0.000,-17.073,-19.181,-16.049
2024-01-01 08:51:00,0.000,0.000,0.000,-15.893,-19.311,-21.471
2024-01-01 08:52:00,0.000,0.000,0.000,-15.993,-17.668,-21.538
2024-01-01 08:53:00,0.000,0.000,0.000,-18.996,-20.040,-17.728
2024-01-01 08:54:00,0.000,0.000,0.000,-19.984,-18.056,-17.533
2024-01-01 08:55:00,0.000,0.000,0.000,-20.438,-20.793,-21.261
2024-01-01 08:56:00,0.000,0.000,0.000,-18.553,-20.936,-17.594
2024-01-01 08:57:00,0.000,0.000,0.000,-19.288,-17.205,-23.675
2024-01-01 08:58:00,0.000,0.000,0.000,-16.864,-16.266,-20.983
2024-01-01 08:59:00,0.000,0.000,0.000,-17.017,-16.433,-14.457
2024-01-01 09:00:00,0.000,0.000,0.000,-18.758,-16.528,-19.984
2024-01-01 09:01:00,0.000,0.000,0.000,-15.774,-18.971,-18.073
2024-01-01 09:02:00,0.000,0.000,0.000,-16.932,-15.253,-20.499
2024-01-01 09:03:00,0.000,0.000,0.000,-19.461,-18.543,-15.585
2024-01-01 09:04:00,0.000,0.000,0.000,-17.408,-16.808,-19.302
2024-01-01 09:05:00,0.000,0.000,0.000,-19.907,-21.111,-21.407
2024-01-01 09:06:00,0.000,0.000,0.000,-20.737,-17.134,-19.830
2024-01-01 09:07:00,0.000,0.000,0.000,-15.036,-17.485,-20.760
2024-01-01 09:08:00,0.000,0.000,0.000,-17.302,-16.894,-16.744
2024-01-01 09:09:00,0.000,0.000,0.000,-21.318,-19.869,-17.814
2024-01-01 09:10:00,0.000,0.000,0.000,-17.843,-18.480,-19.353
2024-01-01 09:11:00,0.000,0.000,0.000,-19.955,-16.127,-21.036
2024-01-01 09:12:00,0.000,0.000,0.000,-14.726,-14.615,-15.821
2024-01-01 09:13:00,0.000,0.000,0.000,-16.511,-17.973,-15.562
2024-01-01 09:14:00,0.000,0.000,0.000,-17.810,-19.872,-13.959
2024-01-01 09:15:00,0.000,0.000,0.000,-21.489,-17.841,-14.658
2024-01-01 09:16:00,0.000,0.000,0.000,-18.300,-18.729,-16.256
2024-01-01 09:17:00,0.000,0.000,0.000,-15.632,-21.145,-16.067
2024-01-01 09:18:00,0.000,0.000,0.000,-16.084,-18.526,-18.452
2024-01-01 09:19:00,0.000,0.000,0.000,-18.465,-20.019,-18.986
2024-01-01 09:20:00,0.000,0.000,0.000,-19.740,-19.117,-18.821
2024-01-01 09:21:00,0.000,0.000,0.000,-19.068,-18.460,-20.509
2024-01-01 09:22:00,0.000,0.000,0.000,-14.873,-14.605,-22.272
2024-01-01 09:23:00,0.000,0.000,0.000,-16.148,-17.831,-20.452
2024-01-01 09:24:00,0.000,0.000,0.000,-19.480,-10.891,-18.042
2024-01-01 09:25:00,0.000,0.000,0.000,-15.312,-18.493,-20.667
2024-01-01 09:26:00,0.000,0.000,0.000,-16.724,-21.983,-16.213
2024-01-01 09:27:00,0.000,0.000,0.000,-15.125,-21.426,-14.258
2024-01-01 09:28:00,0.000,0.000,0.000,-19.709,-16.963,-20.178
2024-01-01 09:29:00,0.000,0.000,0.000,-16.388,-20.152,-16.987
2024-01-01 09:30:00,0.000,0.000,0.000,-16.013,-20.075,-18.287
2024-01-01 09:31:00,0.000,0.000,0.000,-16.351,-18.507,-12.769
2024-01-01 09:32:00,0.000,0.000,0.000,-18.808,-15.725,-23.122
2024-01-01 09:33:00,0.000,0.000,0.000,-18.450,-15.280,-16.115
2024-01-01 09:34:00,0.000,0.000,0.000,-16.353,-14.626,-18.942
2024-01-01 09:35:00,0.000,0.000,0.000,-16.447,-17.361,-17.647
2024-01-01 09:36:00,0.000,0.000,0.000,-16.046,-17.271,-21.085
2024-01-01 09:37:00,0.000,0.000,0.000,-16.043,-17.379,-10.867
2024-01-01 09:38:00,0.000,0.000,0.000,-19.378,-19.050,-17.448
2024-01-01 09:39:00,0.000,0.000,0.000,-15.735,-15.324,-17.050
2024-01-01 09:40:00,0.000,0.000,0.000,-16.997,-14.283,-20.811
2024-01-01 09:41:00,0.000,0.000,0.000,-19.134,-25.112,-20.578
2024-01-01 09:42:00,0.000,0.000,0.000,-16.570,-18.454,-18.004
2024-01-01 09:43:00,0.000,0.000,0.000,-16.387,-17.864,-21.373
2024-01-01 09:44:00,0.000,0.000,0.000,-16.871,-18.614,-16.666
2024-01-01 09:45:00,0.000,0.000,0.000,-18.180,-22.656,-22.609
2024-01-01 09:46:00,0.000,0.000,0.000,-15.469,-19.196,-16.167
2024-01-01 09:47:00,0.000,0.000,0.000,-18.510,-16.779,-20.615
2024-01-01 09:48:00,0.000,0.000,0.000,-17.760,-16.527,-20.796
2024-01-01 09:49:00,0.000,0.000,0.000,-18.405,-15.706,-19.290
2024-01-01 09:50:00,0.000,0.000,0.000,-21.335,-20.334,-18.434
2024-01-01 09:51:00,0.000,0.000,0.000,-16.456,-16.897,-20.357
2024-01-01 09:52:00,0.000,0.000,0.000,-17.156,-9.896,-19.308
2024-01-01 09:53:00,0.000,0.000,0.000,-17.954,-18.065,-22.088
2024-01-01 09:54:00,0.000,0.000,0.000,-16.408,-15.861,-17.691
2024-01-01 09:55:00,0.000,0.000,0.000,-16.747,-20.111,-14.318
2024-01-01 09:56:00,0.000,0.000,0.000,-17.266,-18.209,-15.660
2024-01-01 09:57:00,0.000,0.000,0.000,-16.243,-14.920,-18.050
2024-01-01 09:58:00,0.000,0.000,0.000,-15.751,-14.903,-17.922
2024-01-01 09:59:00,0.000,0.000,0.000,-13.364,-14.950,-16.787
2024-01-01 10:00:00,0.000,0.000,0.000,-16.945,-15.718,-12.864
2024-01-01 10:01:00,0.000,0.000,0.000,-18.048,-14.508,-17.584
2024-01-01 10:02:00,0.000,0.000,0.000,-15.832,-19.515,-20.231
2024-01-01 10:03:00,0.000,0.000,0.000,-14.560,-14.724,-15.019
2024-01-01 10:04:00,0.000,0.000,0.000,-18.317,-17.090,-18.328
2024-01-01 10:05:00,0.000,0.000,0.000,-16.698,-16.751,-18.475
2024-01-01 10:06:00,0.000,0.000,0.000,-16.828,-14.099,-16.588
2024-01-01 10:07:00,0.000,0.000,0.000,-21.135,-12.206,-21.211
2024-01-01 10:08:00,0.000,0.000,0.000,-14.935,-14.271,-16.071
2024-01-01 10:09:00,0.000,0.000,0.000,-13.544,-11.865,-16.898
2024-01-01 10:10:00,0.000,0.000,0.000,-18.639,-16.551,-20.256
2024-01-01 10:11:00,0.000,0.000,0.000,-15.189,-10.733,-19.659
2024-01-01 10:12:00,0.000,0.000,0.000,-14.273,-19.520,-13.592
2024-01-01 10:13:00,0.000,0.000,0.000,-12.379,-14.469,-22.563
2024-01-01 10:14:00,0.000,0.000,0.000,-10.726,-13.820,-13.358
2024-01-01 10:15:00,0.000,0.000,0.000,-13.630,-17.749,-16.066
2024-01-01 10:16:00,0.000,0.000,0.000,-16.207,-18.208,-13.791
2024-01-01 10:17:00,0.000,0.000,0.000,-16.413,-15.209,-20.941
2024-01-01 10:18:00,0.000,0.000,0.000,-15.314,-18.916,-21.089
2024-01-01 10:19:00,0.000,0.000,0.000,-16.634,-14.385,-18.979
2024-01-01 10:20:00,0.000,0.000,0.000,-18.696,-12.432,-19.340
2024-01-01 10:21:00,0.000,0.000,0.000,-13.683,-15.206,-18.348
2024-01-01 10:22:00,0.000,0.000,0.000,-16.875,-16.154,-19.679
2024-01-01 10:23:00,0.000,0.000,0.000,-16.114,-11.871,-15.326
2024-01-01 10:24:00,0.000,0.000,0.000,-17.500,-14.087,-12.124
2024-01-01 10:25:00,0.000,0.000,0.000,-19.483,-15.222,-15.909
2024-01-01 10:26:00,0.000,0.000,0.000,-13.651,-12.646,-17.640
2024-01-01 10:27:00,0.000,0.000,0.000,-17.992,-15.662,-21.043
2024-01-01 10:28:00,0.000,0.000,0.000,-18.519,-17.859,-18.009
2024-01-01 10:29:00,0.000,0.000,0.000,-16.206,-17.108,-14.900
2024-01-01 10:30:00,0.000,0.000,0.000,-14.376,-10.720,-16.998
2024-01-01 10:31:00,0.000,0.000,0.000,-12.463,-11.380,-15.513
2024-01-01 10:32:00,0.000,0.000,0.000,-20.476,-18.946,-17.470
2024-01-01 10:33:00,0.000,0.000,0.000,-15.744,-16.669,-17.010
2024-01-01 10:34:00,0.000,0.000,0.000,-14.085,-13.346,-14.382
2024-01-01 10:35:00,0.000,0.000,0.000,-13.877,-16.714,-16.830
2024-01-01 10:36:00,0.000,0.000,0.000,-18.596,-20.678,-10.239
2024-01-01 10:37:00,0.000,0.000,0.000,-14.369,-19.249,-13.361
2024-01-01 10:38:00,0.000,0.000,0.000,-14.440,-21.550,-14.399
2024-01-01 10:39:00,0.000,0.000,0.000,-15.986,-10.145,-17.585
2024-01-01 10:40:00,0.000,0.000,0.000,-17.619,-16.372,-16.148
2024-01-01 10:41:00,0.000,0.000,0.000,-13.747,-16.051,-15.354
2024-01-01 10:42:00,0.000,0.000,0.000,-15.294,-15.931,-17.223
2024-01-01 10:43:00,0.000,0.000,0.000,-17.503,-13.869,-16.958
2024-01-01 10:44:00,0.000,0.000,0.000,-15.746,-20.548,-15.007
2024-01-01 10:45:00,0.000,0.000,0.000,-16.334,-16.806,-9.581
2024-01-01 10:46:00,0.000,0.000,0.000,-12.491,-17.334,-20.455
2024-01-01 10:47:00,0.000,0.000,0.000,-17.468,-18.464,-18.151
2024-01-01 10:48:00,0.000,0.000,0.000,-17.004,-14.400,-15.982
2024-01-01 10:49:00,0.000,0.000,0.000,-18.071,-15.317,-19.817
2024-01-01 10:50:00,0.000,0.000,0.000,-11.120,-20.007,-18.411
2024-01-01 10:51:00,0.000,0.000,0.000,-17.582,-18.467,-17.338
2024-01-01 10:52:00,0.000,0.000,0.000,-14.254,-17.267,-13.804
2024-01-01 10:53:00,0.000,0.000,0.000,-16.874,-13.801,-15.158
2024-01-01 10:54:00,0.000,0.000,0.000,-14.909,-16.536,-12.535
2024-01-01 10:55:00,0.000,0.000,0.000,-17.637,-13.003,-14.995
2024-01-01 10:56:00,0.000,0.000,0.000,-16.822,-19.996,-13.704
2024-01-01 10:57:00,0.000,0.000,0.000,-12.112,-15.105,-12.626
2024-01-01 10:58:00,0.000,0.000,0.000,-18.097,-12.759,-14.904
2024-01-01 10:59:00,0.000,0.000,0.000,-15.731,-15.803,-15.853
2024-01-01 11:00:00,0.000,0.000,0.000,-13.132,-16.148,-11.556
2024-01-01 11:01:00,0.000,0.000,0.000,-16.092,-15.329,-13.227
2024-01-01 11:02:00,0.000,0.000,0.000,-15.374,-13.600,-18.421
2024-01-01 11:03:00,0.000,0.000,0.000,-14.139,-13.861,-19.074
2024-01-01 11:04:00,0.000,0.000,0.000,-13.922,-13.085,-11.168
2024-01-01 11:05:00,0.000,0.000,0.000,-17.115,-14.477,-14.444
2024-01-01 11:06:00,0.000,0.000,0.000,-16.823,-15.304,-12.723
2024-01-01 11:07:00,0.000,0.000,0.000,-11.782,-16.491,-10.471
2024-01-01 11:08:00,0.000,0.000,0.000,-14.758,-13.186,-11.059
2024-01-01 11:09:00,0.000,0.000,0.000,-13.838,-13.277,-12.980
2024-01-01 11:10:00,0.000,0.000,0.000,-10.905,-12.280,-12.854
2024-01-01 11:11:00,0.000,0.000,0.000,-17.166,-14.213,-9.842
2024-01-01 11:12:00,0.000,0.000,0.000,-15.464,-15.502,-10.499
2024-01-01 11:13:00,0.000,0.000,0.000,-14.621,-18.512,-17.330
2024-01-01 11:14:00,0.000,0.000,0.000,-15.403,-13.496,-20.446
2024-01-01 11:15:00,0.000,0.000,0.000,-15.834,-16.116,-13.156
2024-01-01 11:16:00,0.000,0.000,0.000,-16.695,-11.962,-13.318
2024-01-01 11:17:00,0.000,0.000,0.000,-16.964,-14.975,-15.188
2024-01-01 11:18:00,0.000,0.000,0.000,-16.249,-14.312,-20.281
2024-01-01 11:19:00,0.000,0.000,0.000,-13.055,-19.897,-10.929
2024-01-01 11:20:00,0.000,0.000,0.000,-13.138,-16.508,-16.210
2024-01-01 11:21:00,0.000,0.000,0.000,-13.511,-15.509,-12.196
2024-01-01 11:22:00,0.000,0.000,0.000,-14.038,-15.530,-17.909
2024-01-01 11:23:00,0.000,0.000,0.000,-13.365,-13.164,-12.832
2024-01-01 11:24:00,0.000,0.000,0.000,-16.872,-14.342,-13.311
2024-01-01 11:25:00,0.000,0.000,0.000,-9.004,-13.732,-16.964
2024-01-01 11:26:00,0.000,0.000,0.000,-14.017,-16.539,-14.769
2024-01-01 11:27:00,0.000,0.000,0.000,-14.704,-12.102,-10.991
2024-01-01 11:28:00,0.000,0.000,0.000,-14.232,-16.227,-9.863
2024-01-01 11:29:00,0.000,0.000,0.000,-16.178,-11.198,-9.978
2024-01-01 11:30:00,0.000,0.000,0.000,-14.720,-14.048,-17.233
2024-01-01 11:31:00,0.000,0.000,0.000,-14.905,-11.283,-9.829
2024-01-01 11:32:00,0.000,0.000,0.000,-10.710,-13.242,-10.503
2024-01-01 11:33:00,0.000,0.000,0.000,-11.877,-16.506,-12.575
2024-01-01 11:34:00,0.000,0.000,0.000,-13.857,-16.042,-14.471
