timestamp,BESSMariaElena,Datacenter0,Datacenter1,Datacenter2,PECalama,PEValleDeLosVientos,PFVAzabache,PFVJama,PFVSanPedro,PFVUsya,SECahuachi,SECalama,SEChuquicamata,SEDerivacion,SEIca,SEJama,SELasana,SEMariaElena,SENuevaChuquicamata,SESalar,SEValleDeLosVientos
2024-01-01 05:40:00,-8.192,-4.001,-10.002,-6.001,10.579,8.287,0.239,0.002,0.002,0.032,0.0,9.836,19.673,0.0,0.0,-0.182,-0.879,0.002,9.836,9.836,7.812
2024-01-01 05:41:00,-8.216,-4.031,-10.077,-6.046,10.57,8.222,0.242,0.002,0.002,0.033,0.0,9.607,19.213,0.0,0.0,-0.148,-0.849,0.002,9.607,9.607,7.429
2024-01-01 05:42:00,-8.241,-4.016,-10.04,-6.024,11.018,7.991,0.246,0.002,0.002,0.034,0.0,9.444,18.887,0.0,0.0,-0.758,-1.688,0.002,9.444,9.444,7.72
2024-01-01 05:43:00,-8.266,-3.982,-9.955,-5.973,11.061,7.825,0.25,0.002,0.002,0.035,0.0,9.112,18.223,0.0,0.0,-0.252,-0.664,0.002,9.112,9.112,7.488
2024-01-01 05:44:00,-8.29,-3.979,-9.947,-5.968,11.646,8.395,0.254,0.002,0.002,0.035,0.0,10.532,21.064,0.0,0.0,-0.463,-0.837,0.002,10.532,10.532,8.284
2024-01-01 05:45:00,-8.315,-4.029,-10.072,-6.043,11.254,8.53,0.258,0.002,0.002,0.036,0.0,9.239,18.478,0.0,0.0,-0.611,-1.49,0.002,9.239,9.239,8.35
2024-01-01 05:46:00,-8.339,-4.027,-10.068,-6.041,11.13,8.036,0.262,0.002,0.002,0.037,0.0,8.833,17.667,0.0,0.0,-0.45,-0.967,0.003,8.833,8.833,7.583
2024-01-01 05:47:00,-8.363,-3.964,-9.911,-5.947,11.545,8.483,0.266,0.002,0.002,0.038,0.0,10.563,21.127,0.0,0.0,-0.221,-0.499,0.003,10.563,10.563,7.931
2024-01-01 05:48:00,-8.387,-4.033,-10.083,-6.05,11.433,8.383,0.27,0.002,0.002,0.039,0.0,10.357,20.714,0.0,0.0,-0.084,-0.195,0.003,10.357,10.357,7.634
2024-01-01 05:49:00,-8.41,-3.995,-9.988,-5.993,10.739,8.457,0.274,0.002,0.002,0.04,0.0,9.503,19.006,0.0,0.0,-0.34,-0.397,0.003,9.503,9.503,7.833
2024-01-01 05:50:00,-8.434,-4.016,-10.041,-6.024,10.553,8.226,0.278,0.002,0.002,0.04,0.0,9.042,18.083,0.0,0.0,-0.007,-0.226,0.003,9.042,9.042,7.678
2024-01-01 05:51:00,-8.457,-4.031,-10.079,-6.047,10.726,7.992,0.282,0.002,0.002,0.041,0.0,9.87,19.74,0.0,0.0,-0.478,-0.637,0.003,9.87,9.87,7.64
2024-01-01 05:52:00,-8.48,-4.033,-10.083,-6.05,11.128,8.034,0.286,0.003,0.003,0.042,0.0,9.787,19.574,0.0,0.0,-0.899,-1.376,0.003,9.787,9.787,8.002
2024-01-01 05:53:00,-8.504,-4.012,-10.029,-6.017,10.813,8.513,0.291,0.003,0.003,0.043,0.0,8.942,17.885,0.0,0.0,-0.726,-1.425,0.003,8.942,8.942,8.288
2024-01-01 05:54:00,-8.526,-3.962,-9.905,-5.943,11.402,7.855,0.295,0.003,0.003,0.044,0.0,10.405,20.81,0.0,0.0,-0.447,-0.784,0.003,10.405,10.405,7.553
2024-01-01 05:55:00,-8.549,-3.983,-9.957,-5.974,11.306,7.881,0.3,0.003,0.003,0.045,0.0,10.282,20.563,0.0,0.0,-0.274,-1.195,0.003,10.282,10.282,7.632
2024-01-01 05:56:00,-8.572,-4.034,-10.085,-6.051,11.237,7.92,0.304,0.003,0.003,0.046,0.0,8.96,17.919,0.0,0.0,-0.509,-1.412,0.004,8.96,8.96,7.27
2024-01-01 05:57:00,-8.594,-4.017,-10.042,-6.025,11.322,8.434,0.309,0.003,0.003,0.047,0.0,8.93,17.86,0.0,0.0,-0.766,-0.927,0.004,8.93,8.93,7.585
2024-01-01 05:58:00,-8.616,-3.969,-9.923,-5.954,11.636,7.946,0.313,0.003,0.003,0.048,0.0,10.145,20.291,0.0,0.0,-0.622,-1.421,0.004,10.145,10.145,7.527
2024-01-01 05:59:00,-8.638,-3.966,-9.914,-5.949,11.544,7.924,0.318,0.003,0.003,0.049,0.0,10.965,21.93,0.0,0.0,-0.22,-0.794,0.004,10.965,10.965,7.633
2024-01-01 06:00:00,-8.66,-4.037,-10.093,-6.056,11.134,7.807,0.323,0.003,0.003,0.05,0.0,9.182,18.364,0.0,0.0,-0.796,-1.218,0.004,9.182,9.182,7.269
2024-01-01 06:01:00,-8.682,-4.029,-10.074,-6.044,10.975,7.75,0.328,0.003,0.003,0.051,0.0,8.692,17.384,0.0,0.0,-0.977,-1.082,0.004,8.692,8.692,7.489
2024-01-01 06:02:00,-8.704,-4.006,-10.016,-6.01,10.678,8.405,0.332,0.004,0.004,0.052,0.0,8.642,17.285,0.0,0.0,-0.716,-1.488,0.004,8.642,8.642,8.072
2024-01-01 06:03:00,-8.725,-3.991,-9.977,-5.986,11.495,8.577,0.337,0.004,0.004,0.054,0.0,10.411,20.821,0.0,0.0,-0.415,-0.463,0.004,10.411,10.411,8.221
2024-01-01 06:04:00,-8.746,-3.982,-9.956,-5.974,11.263,8.413,0.342,0.004,0.004,0.055,0.0,10.146,20.292,0.0,0.0,-0.831,-1.28,0.005,10.146,10.146,7.557
2024-01-01 06:05:00,-8.767,-3.998,-9.996,-5.997,11.243,8.445,0.347,0.004,0.004,0.056,0.0,8.235,16.47,0.0,0.0,-0.908,-1.658,0.005,8.235,8.235,8.206
2024-01-01 06:06:00,-8.788,-3.985,-9.962,-5.977,11.568,8.306,0.353,0.004,0.004,0.057,0.0,8.871,17.742,0.0,0.0,-0.957,-1.226,0.005,8.871,8.871,7.812
2024-01-01 06:07:00,-8.809,-4.01,-10.025,-6.015,11.21,8.106,0.358,0.004,0.004,0.058,0.0,10.252,20.505,0.0,0.0,-0.051,-0.997,0.005,10.252,10.252,8.045
2024-01-01 06:08:00,-8.829,-4.01,-10.025,-6.015,10.9,8.02,0.363,0.004,0.004,0.059,0.0,10.69,21.38,0.0,0.0,-0.036,-0.19,0.005,10.69,10.69,7.794
2024-01-01 06:09:00,-8.85,-3.991,-9.978,-5.987,11.407,8.304,0.368,0.005,0.005,0.061,0.0,9.938,19.876,0.0,0.0,-0.5,-1.272,0.005,9.938,9.938,8.036
2024-01-01 06:10:00,-8.87,-3.963,-9.907,-5.944,10.863,8.172,0.374,0.005,0.005,0.062,0.0,8.097,16.193,0.0,0.0,-0.675,-1.499,0.006,8.097,8.097,7.68
2024-01-01 06:11:00,-8.89,-4.038,-10.096,-6.058,10.988,8.549,0.379,0.005,0.005,0.063,0.0,8.665,17.33,0.0,0.0,-0.942,-1.21,0.006,8.665,8.665,8.127
2024-01-01 06:12:00,-8.91,-3.961,-9.902,-5.941,10.583,8.012,0.385,0.005,0.005,0.065,0.0,7.757,15.514,0.0,0.0,-0.929,-1.889,0.006,7.757,7.757,7.643
2024-01-01 06:13:00,-8.93,-4.023,-10.058,-6.035,10.855,7.796,0.39,0.005,0.005,0.066,0.0,8.528,17.056,0.0,0.0,-0.469,-0.833,0.006,8.528,8.528,7.717
2024-01-01 06:14:00,-8.949,-4.028,-10.071,-6.042,11.211,8.186,0.396,0.005,0.005,0.067,0.0,10.383,20.766,0.0,0.0,-0.305,-1.172,0.006,10.383,10.383,8.113
2024-01-01 06:15:00,-8.969,-4.0,-10.001,-6.001,10.981,8.048,0.402,0.005,0.005,0.069,0.0,10.925,21.85,0.0,0.0,-0.355,-0.464,0.007,10.925,10.925,7.755
2024-01-01 06:16:00,-8.988,-3.965,-9.914,-5.948,11.473,8.445,0.408,0.006,0.006,0.07,0.0,9.986,19.971,0.0,0.0,-0.755,-0.839,0.007,9.986,9.986,7.878
2024-01-01 06:17:00,-9.007,-4.024,-10.059,-6.036,11.621,8.417,0.413,0.006,0.006,0.072,0.0,9.076,18.152,0.0,0.0,-0.864,-1.087,0.007,9.076,9.076,8.38
2024-01-01 06:18:00,-9.026,-3.97,-9.925,-5.955,11.424,7.93,0.419,0.006,0.006,0.073,0.0,9.283,18.565,0.0,0.0,-0.709,-0.712,0.007,9.283,9.283,7.387
2024-01-01 06:19:00,-9.045,-4.006,-10.014,-6.008,10.573,8.115,0.425,0.006,0.006,0.075,0.0,9.351,18.702,0.0,0.0,-0.678,-1.452,0.008,9.351,9.351,7.575
2024-01-01 06:20:00,-9.063,-4.003,-10.007,-6.004,11.276,7.775,0.431,0.006,0.006,0.076,0.0,8.995,17.991,0.0,0.0,-0.762,-1.601,0.008,8.995,8.995,6.95
2024-01-01 06:21:00,-9.081,-3.958,-9.895,-5.937,11.139,8.042,0.438,0.007,0.007,0.078,0.0,10.101,20.203,0.0,0.0,-0.351,-0.7,0.008,10.101,10.101,7.54
2024-01-01 06:22:00,-9.1,-3.998,-9.996,-5.998,11.359,8.216,0.444,0.007,0.007,0.079,0.0,11.33,22.66,0.0,0.0,-0.526,-0.538,0.008,11.33,11.33,7.587
2024-01-01 06:23:00,-9.118,-3.988,-9.97,-5.982,10.723,7.982,0.45,0.007,0.007,0.081,0.0,8.758,17.517,0.0,0.0,-0.467,-0.811,0.009,8.758,8.758,7.448
2024-01-01 06:24:00,-9.135,-4.02,-10.049,-6.03,11.601,8.209,0.457,0.007,0.007,0.083,0.0,9.747,19.494,0.0,0.0,-0.303,-0.834,0.009,9.747,9.747,7.798
2024-01-01 06:25:00,-9.153,-3.981,-9.953,-5.972,10.95,8.132,0.463,0.008,0.008,0.084,0.0,10.927,21.855,0.0,0.0,-0.32,-0.568,0.009,10.927,10.927,7.795
2024-01-01 06:26:00,-9.171,-3.975,-9.938,-5.963,11.661,7.784,0.47,0.008,0.008,0.086,0.0,8.757,17.514,0.0,0.0,-0.907,-1.461,0.009,8.757,8.757,6.967
2024-01-01 06:27:00,-9.188,-4.026,-10.065,-6.039,11.499,8.053,0.476,0.008,0.008,0.088,0.0,10.501,21.002,0.0,0.0,-0.082,-0.948,0.01,10.501,10.501,7.383
2024-01-01 06:28:00,-9.205,-3.952,-9.879,-5.927,10.603,8.562,0.483,0.008,0.008,0.09,0.0,8.955,17.91,0.0,0.0,-0.454,-1.119,0.01,8.955,8.955,8.295
2024-01-01 06:29:00,-9.222,-4.018,-10.045,-6.027,10.745,7.96,0.49,0.009,0.009,0.091,0.0,9.315,18.63,0.0,0.0,-0.374,-0.869,0.01,9.315,9.315,7.484
2024-01-01 06:30:00,-9.239,-3.967,-9.918,-5.951,11.206,8.057,0.496,0.009,0.009,0.093,0.0,9.6,19.2,0.0,0.0,-0.467,-0.67,0.011,9.6,9.6,7.231
2024-01-01 06:31:00,-9.255,-3.951,-9.878,-5.927,10.54,8.276,0.503,0.009,0.009,0.095,0.0,9.769,19.537,0.0,0.0,-0.002,-0.203,0.011,9.769,9.769,8.051
2024-01-01 06:32:00,-9.272,-3.973,-9.931,-5.959,11.579,8.481,0.51,0.009,0.009,0.097,0.0,9.695,19.39,0.0,0.0,-0.115,-0.956,0.011,9.695,9.695,8.01
2024-01-01 06:33:00,-9.288,-3.975,-9.937,-5.962,10.973,7.974,0.518,0.01,0.01,0.099,0.0,10.295,20.589,0.0,0.0,-0.91,-1.075,0.012,10.295,10.295,7.347
2024-01-01 06:34:00,-9.304,-3.999,-9.998,-5.999,11.078,8.281,0.525,0.01,0.01,0.101,0.0,10.387,20.773,0.0,0.0,-0.196,-0.896,0.012,10.387,10.387,7.896
2024-01-01 06:35:00,-9.32,-3.989,-9.972,-5.983,10.734,8.392,0.532,0.01,0.01,0.103,0.0,8.054,16.109,0.0,0.0,-0.798,-1.357,0.012,8.054,8.054,7.817
2024-01-01 06:36:00,-9.336,-3.995,-9.987,-5.992,11.507,7.852,0.539,0.011,0.011,0.105,0.0,10.263,20.527,0.0,0.0,-0.758,-1.028,0.013,10.263,10.263,7.192
2024-01-01 06:37:00,-9.351,-3.981,-9.951,-5.971,11.014,7.89,0.547,0.011,0.011,0.107,0.0,9.613,19.225,0.0,0.0,-0.782,-1.061,0.013,9.613,9.613,7.085
2024-01-01 06:38:00,-9.367,-3.987,-9.968,-5.981,10.874,7.771,0.554,0.011,0.011,0.109,0.0,8.903,17.807,0.0,0.0,-0.325,-1.261,0.014,8.903,8.903,6.966
2024-01-01 06:39:00,-9.382,-3.972,-9.929,-5.958,10.993,8.359,0.562,0.012,0.012,0.112,0.0,8.448,16.897,0.0,0.0,-0.626,-1.468,0.014,8.448,8.448,8.172
2024-01-01 06:40:00,-9.397,-3.943,-9.859,-5.915,10.985,8.498,0.57,0.012,0.012,0.114,0.0,9.583,19.166,0.0,0.0,-0.905,-1.807,0.015,9.583,9.583,8.259
2024-01-01 06:41:00,-9.412,-3.996,-9.99,-5.994,10.92,8.458,0.577,0.012,0.012,0.116,0.0,9.245,18.49,0.0,0.0,-0.485,-1.461,0.015,9.245,9.245,8.156
2024-01-01 06:42:00,-9.426,-3.964,-9.91,-5.946,11.104,8.073,0.585,0.013,0.013,0.118,0.0,9.47,18.94,0.0,0.0,-0.456,-1.245,0.015,9.47,9.47,7.312
2024-01-01 06:43:00,-9.441,-3.967,-9.917,-5.95,11.067,8.151,0.593,0.013,0.013,0.121,0.0,9.643,19.286,0.0,0.0,-0.404,-0.937,0.016,9.643,9.643,7.295
2024-01-01 06:44:00,-9.455,-3.953,-9.882,-5.929,11.571,7.885,0.601,0.014,0.014,0.123,0.0,11.836,23.671,0.0,0.0,-0.392,-0.422,0.016,11.836,11.836,7.566
2024-01-01 06:45:00,-9.469,-3.951,-9.877,-5.926,10.894,8.037,0.609,0.014,0.014,0.125,0.0,10.15,20.3,0.0,0.0,-0.045,-0.482,0.017,10.15,10.15,7.183
2024-01-01 06:46:00,-9.483,-3.994,-9.985,-5.991,11.112,8.483,0.618,0.014,0.014,0.128,0.0,10.403,20.807,0.0,0.0,-0.738,-1.046,0.017,10.403,10.403,8.072
2024-01-01 06:47:00,-9.497,-3.97,-9.925,-5.955,11.658,8.349,0.626,0.015,0.015,0.13,0.0,11.68,23.359,0.0,0.0,-0.241,-0.617,0.018,11.68,11.68,8.102
2024-01-01 06:48:00,-9.511,-3.935,-9.837,-5.902,10.97,8.349,0.634,0.015,0.015,0.133,0.0,10.285,20.57,0.0,0.0,-0.319,-0.842,0.019,10.285,10.285,7.872
2024-01-01 06:49:00,-9.524,-3.977,-9.942,-5.965,11.197,7.821,0.643,0.016,0.016,0.135,0.0,9.958,19.917,0.0,0.0,-0.083,-0.926,0.019,9.958,9.958,7.315
2024-01-01 06:50:00,-9.537,-3.993,-9.981,-5.989,11.0,8.598,0.651,0.016,0.016,0.138,0.0,9.337,18.675,0.0,0.0,-0.008,-0.623,0.02,9.337,9.337,7.978
2024-01-01 06:51:00,-9.55,-4.006,-10.015,-6.009,11.288,8.375,0.66,0.017,0.017,0.141,0.0,9.548,19.096,0.0,0.0,-0.706,-1.293,0.02,9.548,9.548,8.275
2024-01-01 06:52:00,-9.563,-3.941,-9.853,-5.912,11.529,7.884,0.669,0.017,0.017,0.143,0.0,9.438,18.877,0.0,0.0,-0.16,-1.062,0.021,9.438,9.438,7.545
2024-01-01 06:53:00,-9.576,-3.97,-9.924,-5.955,11.059,7.826,0.678,0.018,0.018,0.146,0.0,9.304,18.607,0.0,0.0,-0.14,-0.753,0.022,9.304,9.304,7.207
2024-01-01 06:54:00,-9.588,-3.982,-9.955,-5.973,11.644,8.484,0.687,0.018,0.018,0.149,0.0,10.18,20.36,0.0,0.0,-0.944,-1.359,0.022,10.18,10.18,8.323
2024-01-01 06:55:00,-9.6,-3.984,-9.961,-5.977,11.463,8.107,0.696,0.019,0.019,0.152,0.0,11.011,22.022,0.0,0.0,-0.305,-0.473,0.023,11.011,11.011,7.304
2024-01-01 06:56:00,-9.613,-3.967,-9.916,-5.95,10.532,8.021,0.705,0.019,0.019,0.155,0.0,9.056,18.112,0.0,0.0,-0.843,-1.093,0.024,9.056,9.056,7.282
2024-01-01 06:57:00,-9.625,-3.933,-9.833,-5.9,11.117,8.207,0.714,0.02,0.02,0.158,0.0,10.101,20.201,0.0,0.0,-0.565,-0.727,0.024,10.101,10.101,7.64
2024-01-01 06:58:00,-9.636,-3.982,-9.955,-5.973,11.354,7.879,0.724,0.021,0.021,0.161,0.0,9.781,19.562,0.0,0.0,-0.503,-1.045,0.025,9.781,9.781,7.486
2024-01-01 06:59:00,-9.648,-3.942,-9.856,-5.914,11.583,8.456,0.733,0.021,0.021,0.164,0.0,10.828,21.656,0.0,0.0,-0.555,-1.284,0.026,10.828,10.828,7.817
2024-01-01 07:00:00,-9.659,-3.924,-9.811,-5.887,11.433,8.41,0.743,0.022,0.022,0.167,0.0,9.851,19.702,0.0,0.0,-0.269,-0.846,0.026,9.851,9.851,7.897
2024-01-01 07:01:00,-9.67,-3.967,-9.918,-5.951,10.728,8.043,0.752,0.023,0.023,0.17,0.0,9.606,19.212,0.0,0.0,-0.044,-0.441,0.027,9.606,9.606,7.855
2024-01-01 07:02:00,-9.681,-3.972,-9.929,-5.957,11.205,8.449,0.762,0.023,0.023,0.173,0.0,10.774,21.548,0.0,0.0,-0.467,-0.612,0.028,10.774,10.774,8.22
2024-01-01 07:03:00,-9.692,-3.987,-9.968,-5.981,11.449,7.799,0.772,0.024,0.024,0.176,0.0,10.993,21.987,0.0,0.0,-0.759,-1.365,0.029,10.993,10.993,7.478
2024-01-01 07:04:00,-9.703,-3.988,-9.97,-5.982,11.342,7.917,0.782,0.025,0.025,0.18,0.0,10.384,20.769,0.0,0.0,-0.231,-0.338,0.03,10.384,10.384,7.291
2024-01-01 07:05:00,-9.713,-3.98,-9.95,-5.97,11.695,7.981,0.792,0.025,0.025,0.183,0.0,10.625,21.25,0.0,0.0,-0.026,-0.385,0.031,10.625,10.625,7.796
2024-01-01 07:06:00,-9.724,-3.989,-9.972,-5.983,10.545,7.971,0.802,0.026,0.026,0.186,0.0,8.095,16.191,0.0,0.0,-0.545,-1.504,0.031,8.095,8.095,7.777
2024-01-01 07:07:00,-9.734,-3.984,-9.96,-5.976,11.502,7.838,0.813,0.027,0.027,0.19,0.0,11.249,22.499,0.0,0.0,-0.08,-0.667,0.032,11.249,11.249,7.305
2024-01-01 07:08:00,-9.744,-3.936,-9.84,-5.904,11.333,8.145,0.823,0.028,0.028,0.193,0.0,9.88,19.76,0.0,0.0,-0.889,-1.781,0.033,9.88,9.88,7.668
2024-01-01 07:09:00,-9.753,-3.908,-9.769,-5.861,11.178,8.025,0.834,0.028,0.028,0.197,0.0,10.562,21.125,0.0,0.0,-0.725,-1.584,0.034,10.562,10.562,7.197
2024-01-01 07:10:00,-9.763,-3.959,-9.897,-5.938,11.07,8.292,0.844,0.029,0.029,0.2,0.0,9.708,19.415,0.0,0.0,-0.831,-1.777,0.035,9.708,9.708,7.65
2024-01-01 07:11:00,-9.772,-3.974,-9.936,-5.962,11.524,8.478,0.855,0.03,0.03,0.204,0.0,10.488,20.975,0.0,0.0,-0.202,-0.314,0.036,10.488,10.488,8.275
2024-01-01 07:12:00,-9.781,-3.972,-9.931,-5.958,10.562,8.468,0.866,0.031,0.031,0.208,0.0,10.18,20.361,0.0,0.0,-0.603,-1.253,0.037,10.18,10.18,7.753
2024-01-01 07:13:00,-9.79,-3.972,-9.929,-5.957,10.92,8.395,0.877,0.032,0.032,0.212,0.0,10.569,21.139,0.0,0.0,-0.404,-0.883,0.038,10.569,10.569,7.823
2024-01-01 07:14:00,-9.799,-3.938,-9.846,-5.908,11.462,7.867,0.888,0.033,0.033,0.216,0.0,10.783,21.566,0.0,0.0,0.02,-0.793,0.04,10.783,10.783,7.717
2024-01-01 07:15:00,-9.808,-3.935,-9.838,-5.903,11.522,7.804,0.899,0.034,0.034,0.219,0.0,10.913,21.825,0.0,0.0,-0.369,-1.169,0.041,10.913,10.913,7.415
2024-01-01 07:16:00,-9.816,-3.968,-9.921,-5.953,11.015,8.316,0.91,0.035,0.035,0.223,0.0,8.916,17.832,0.0,0.0,-0.76,-1.484,0.042,8.916,8.916,8.051
2024-01-01 07:17:00,-9.825,-3.924,-9.81,-5.886,10.61,8.138,0.922,0.036,0.036,0.227,0.0,10.0,20.001,0.0,0.0,-0.15,-0.137,0.043,10.0,10.0,8.109
2024-01-01 07:18:00,-9.833,-3.918,-9.796,-5.877,11.417,8.283,0.933,0.037,0.037,0.232,0.0,10.982,21.964,0.0,0.0,-0.59,-1.501,0.044,10.982,10.982,7.907
2024-01-01 07:19:00,-9.84,-3.901,-9.753,-5.852,10.604,7.801,0.945,0.038,0.038,0.236,0.0,9.707,19.413,0.0,0.0,-0.364,-0.72,0.045,9.707,9.707,7.033
2024-01-01 07:20:00,-9.848,-3.905,-9.762,-5.857,11.178,8.02,0.957,0.039,0.039,0.24,0.0,9.979,19.958,0.0,0.0,-0.76,-0.874,0.047,9.979,9.979,7.931
2024-01-01 07:21:00,-9.856,-3.96,-9.899,-5.939,11.242,8.427,0.969,0.04,0.04,0.244,0.0,9.805,19.609,0.0,0.0,-0.616,-0.755,0.048,9.805,9.805,8.067
2024-01-01 07:22:00,-9.863,-3.934,-9.836,-5.901,10.862,7.795,0.98,0.041,0.041,0.249,0.0,8.994,17.987,0.0,0.0,-0.841,-1.583,0.049,8.994,8.994,7.315
2024-01-01 07:23:00,-9.87,-3.948,-9.871,-5.923,10.885,8.056,0.993,0.042,0.042,0.253,0.0,11.742,23.483,0.0,0.0,-0.217,-0.217,0.051,11.742,11.742,7.936
2024-01-01 07:24:00,-9.877,-3.959,-9.896,-5.938,11.08,7.819,1.005,0.043,0.043,0.258,0.0,9.899,19.798,0.0,0.0,-0.79,-1.486,0.052,9.899,9.899,7.42
2024-01-01 07:25:00,-9.884,-3.924,-9.811,-5.887,11.389,8.548,1.017,0.044,0.044,0.262,0.0,10.115,20.229,0.0,0.0,-0.036,-0.678,0.054,10.115,10.115,7.918
2024-01-01 07:26:00,-9.89,-3.952,-9.879,-5.927,10.83,7.819,1.03,0.046,0.046,0.267,0.0,10.763,21.526,0.0,0.0,-0.932,-1.144,0.055,10.763,10.763,7.576
2024-01-01 07:27:00,-9.897,-3.911,-9.778,-5.867,10.711,8.282,1.042,0.047,0.047,0.271,0.0,10.72,21.44,0.0,0.0,-0.749,-1.247,0.057,10.72,10.72,8.206
2024-01-01 07:28:00,-9.903,-3.898,-9.746,-5.847,11.584,8.224,1.055,0.048,0.048,0.276,0.0,12.254,24.507,0.0,0.0,0.038,-0.287,0.058,12.254,12.254,7.881
2024-01-01 07:29:00,-9.909,-3.884,-9.711,-5.826,11.083,8.23,1.068,0.049,0.049,0.281,0.0,10.487,20.974,0.0,0.0,-0.917,-1.663,0.06,10.487,10.487,7.71
2024-01-01 07:30:00,-9.914,-3.888,-9.721,-5.833,10.788,8.456,1.081,0.051,0.051,0.286,0.0,11.055,22.11,0.0,0.0,-0.035,-0.406,0.062,11.055,11.055,8.452
2024-01-01 07:31:00,-9.92,-3.924,-9.811,-5.887,11.227,8.284,1.094,0.052,0.052,0.291,0.0,9.993,19.985,0.0,0.0,-0.691,-0.995,0.063,9.993,9.993,8.241
2024-01-01 07:32:00,-9.925,-3.897,-9.742,-5.845,11.207,8.382,1.107,0.054,0.054,0.296,0.0,10.635,21.27,0.0,0.0,-0.178,-0.16,0.065,10.635,10.635,7.92
2024-01-01 07:33:00,-9.931,-3.887,-9.717,-5.83,11.206,8.229,1.12,0.055,0.055,0.301,0.0,11.045,22.091,0.0,0.0,-0.422,-0.431,0.067,11.045,11.045,7.858
2024-01-01 07:34:00,-9.936,-3.937,-9.842,-5.905,11.337,7.905,1.134,0.057,0.057,0.306,0.0,10.891,21.783,0.0,0.0,-0.932,-0.954,0.069,10.891,10.891,7.808
2024-01-01 07:35:00,-9.941,-3.929,-9.823,-5.894,11.354,8.343,1.147,0.058,0.058,0.312,0.0,12.048,24.096,0.0,0.0,-0.174,-0.238,0.07,12.048,12.048,7.764
2024-01-01 07:36:00,-9.945,-3.877,-9.693,-5.816,10.777,8.088,1.161,0.06,0.06,0.317,0.0,10.465,20.931,0.0,0.0,-0.128,-0.633,0.072,10.465,10.465,7.717
2024-01-01 07:37:00,-9.95,-3.897,-9.742,-5.845,11.453,8.321,1.175,0.061,0.061,0.323,0.0,9.43,18.861,0.0,0.0,-0.887,-1.73,0.074,9.43,9.43,7.656
2024-01-01 07:38:00,-9.954,-3.924,-9.811,-5.886,10.83,8.355,1.189,0.063,0.063,0.328,0.0,9.696,19.392,0.0,0.0,0.049,-0.866,0.076,9.696,9.696,8.2
2024-01-01 07:39:00,-9.958,-3.902,-9.754,-5.852,11.16,7.947,1.203,0.065,0.065,0.334,0.0,11.026,22.052,0.0,0.0,-0.432,-0.528,0.078,11.026,11.026,7.394
2024-01-01 07:40:00,-9.962,-3.858,-9.646,-5.788,11.369,8.421,1.217,0.066,0.066,0.339,0.0,11.081,22.163,0.0,0.0,-0.693,-0.947,0.08,11.081,11.081,8.324
2024-01-01 07:41:00,-9.966,-3.888,-9.719,-5.831,11.335,7.918,1.231,0.068,0.068,0.345,0.0,11.986,23.972,0.0,0.0,-0.458,-0.666,0.083,11.986,11.986,7.155
2024-01-01 07:42:00,-9.969,-3.861,-9.654,-5.792,10.548,8.114,1.246,0.07,0.07,0.351,0.0,10.349,20.697,0.0,0.0,-0.646,-1.208,0.085,10.349,10.349,8.101
2024-01-01 07:43:00,-9.973,-3.853,-9.633,-5.78,11.674,8.493,1.26,0.072,0.072,0.357,0.0,11.067,22.134,0.0,0.0,-0.348,-0.995,0.087,11.067,11.067,8.406
2024-01-01 07:44:00,-9.976,-3.867,-9.667,-5.8,11.049,8.273,1.275,0.074,0.074,0.363,0.0,11.52,23.039,0.0,0.0,-0.246,-0.977,0.089,11.52,11.52,7.973
2024-01-01 07:45:00,-9.979,-3.906,-9.765,-5.859,10.858,7.931,1.29,0.076,0.076,0.369,0.0,11.543,23.086,0.0,0.0,-0.509,-0.834,0.092,11.543,11.543,7.366
2024-01-01 07:46:00,-9.981,-3.888,-9.721,-5.832,10.783,7.786,1.305,0.078,0.078,0.375,0.0,10.909,21.819,0.0,0.0,-0.353,-1.065,0.094,10.909,10.909,7.14
2024-01-01 07:47:00,-9.984,-3.888,-9.719,-5.832,11.015,7.91,1.32,0.08,0.08,0.382,0.0,10.094,20.188,0.0,0.0,-0.794,-1.601,0.097,10.094,10.094,7.157
2024-01-01 07:48:00,-9.986,-3.873,-9.682,-5.809,11.279,8.351,1.335,0.082,0.082,0.388,0.0,10.968,21.935,0.0,0.0,-0.518,-0.55,0.099,10.968,10.968,7.882
2024-01-01 07:49:00,-9.988,-3.847,-9.617,-5.77,11.564,8.174,1.351,0.084,0.084,0.394,0.0,11.233,22.466,0.0,0.0,-0.846,-0.994,0.102,11.233,11.233,7.832
2024-01-01 07:50:00,-9.99,-3.892,-9.731,-5.839,11.076,8.366,1.366,0.086,0.086,0.401,0.0,10.737,21.474,0.0,0.0,-0.229,-0.67,0.104,10.737,10.737,7.886
2024-01-01 07:51:00,-9.992,-3.835,-9.588,-5.753,11.52,7.838,1.382,0.088,0.088,0.408,0.0,11.009,22.018,0.0,0.0,-0.58,-1.177,0.107,11.009,11.009,7.601
2024-01-01 07:52:00,-9.994,-3.898,-9.744,-5.847,11.19,8.01,1.398,0.091,0.091,0.414,0.0,12.665,25.33,0.0,0.0,0.07,-0.165,0.11,12.665,12.665,7.522
2024-01-01 07:53:00,-9.995,-3.843,-9.607,-5.764,10.666,7.782,1.414,0.093,0.093,0.421,0.0,11.182,22.363,0.0,0.0,-0.306,-0.283,0.113,11.182,11.182,7.118
