timestamp,CAH-DER-0,CAH-DER-1,CAL-NCH,CAL-SAL,DER-ICA,JAM-LAS,LAS-CAL,NCH-CHU,SAL-CHU,VLV-CAL
2024-01-01 04:00:00,0.000,0.000,-2.666,-1.013,0.000,0.910,-0.893,1.019,1.003,-5.976
2024-01-01 04:01:00,0.000,0.000,-0.017,-0.650,0.000,1.609,-1.760,-0.177,0.633,0.490
2024-01-01 04:02:00,0.000,0.000,-2.040,-0.689,0.000,-0.426,-0.705,0.447,3.433,-0.660
2024-01-01 04:03:00,0.000,0.000,-0.639,-1.163,0.000,-1.784,-3.707,-0.859,-1.198,0.829
2024-01-01 04:04:00,0.000,0.000,-1.253,-0.178,0.000,0.606,0.621,0.396,-3.243,-3.798
2024-01-01 04:05:00,0.000,0.000,-0.688,-1.815,0.000,-0.578,1.333,3.917,1.699,-2.699
2024-01-01 04:06:00,0.000,0.000,-1.231,0.093,0.000,-1.166,-0.510,-0.427,-2.668,-3.482
2024-01-01 04:07:00,0.000,0.000,-2.751,0.528,0.000,0.504,1.499,-0.655,-0.015,-4.071
2024-01-01 04:08:00,0.000,0.000,-6.465,1.512,0.000,0.334,0.480,-0.144,2.274,-3.687
2024-01-01 04:09:00,0.000,0.000,2.999,-0.741,0.000,0.958,0.018,-1.929,-1.684,-2.113
2024-01-01 04:10:00,0.000,0.000,-2.315,-1.194,0.000,0.484,-0.161,2.428,-0.549,-0.139
2024-01-01 04:11:00,0.000,0.000,-1.063,-0.125,0.000,0.519,-0.223,-3.566,-3.420,-3.922
2024-01-01 04:12:00,0.000,0.000,1.300,-2.457,0.000,1.684,-0.658,-2.982,0.875,-3.349
2024-01-01 04:13:00,0.000,0.000,1.610,-1.760,0.000,-0.541,0.155,-2.867,-2.825,-2.328
2024-01-01 04:14:00,0.000,0.000,0.123,0.064,0.000,-1.943,0.868,1.514,1.570,-1.484
2024-01-01 04:15:00,0.000,0.000,1.314,-0.962,0.000,-1.915,0.167,-1.679,1.440,-0.665
2024-01-01 04:16:00,0.000,0.000,-1.705,0.185,0.000,-1.237,-0.905,-4.978,0.245,-2.454
2024-01-01 04:17:00,0.000,0.000,-0.869,-2.196,0.000,-0.655,-0.195,-2.657,-3.409,0.253
2024-01-01 04:18:00,0.000,0.000,-0.764,-1.155,0.000,-0.310,-1.260,0.286,-1.110,-1.050
2024-01-01 04:19:00,0.000,0.000,1.470,-1.380,0.000,1.837,1.640,-1.467,2.712,-1.895
2024-01-01 04:20:00,0.000,0.000,-0.696,-2.727,0.000,1.287,1.632,0.745,-0.305,-4.282
2024-01-01 04:21:00,0.000,0.000,0.992,0.237,0.000,0.792,0.621,-2.130,-2.477,-0.525
2024-01-01 04:22:00,0.000,0.000,-0.624,0.999,0.000,0.301,1.099,-0.928,-1.878,0.872
2024-01-01 04:23:00,0.000,0.000,-1.509,-1.313,0.000,1.347,0.270,1.211,2.981,-1.115
2024-01-01 04:24:00,0.000,0.000,-1.497,-0.820,0.000,-1.077,1.273,-2.045,-1.903,-1.243
2024-01-01 04:25:00,0.000,0.000,-3.712,-1.789,0.000,0.591,-0.165,-0.290,-0.319,-0.795
2024-01-01 04:26:00,0.000,0.000,-2.201,-0.038,0.000,1.086,0.302,-3.799,1.186,-3.244
2024-01-01 04:27:00,0.000,0.000,-3.324,-0.683,0.000,-0.349,2.089,-1.328,0.190,-2.737
2024-01-01 04:28:00,0.000,0.000,-0.538,-2.097,0.000,-0.953,-1.084,1.813,-3.430,-1.171
2024-01-01 04:29:00,0.000,0.000,-1.262,0.177,0.000,-0.207,1.701,-0.467,-0.061,-2.772
2024-01-01 04:30:00,0.000,0.000,-1.236,0.995,0.000,2.367,-0.045,0.348,-1.058,-4.924
2024-01-01 04:31:00,0.000,0.000,0.305,-0.829,0.000,0.105,0.452,-1.394,1.995,-3.233
2024-01-01 04:32:00,0.000,0.000,3.734,-0.860,0.000,-1.016,-0.795,0.921,0.207,-1.908
2024-01-01 04:33:00,0.000,0.000,0.632,-0.694,0.000,0.124,-0.882,-1.720,-2.035,-1.865
2024-01-01 04:34:00,0.000,0.000,-0.312,-1.835,0.000,-0.757,1.248,-0.628,2.183,-2.252
2024-01-01 04:35:00,0.000,0.000,1.504,1.877,0.000,-0.339,-1.641,-0.361,-2.281,-1.722
2024-01-01 04:36:00,0.000,0.000,-2.017,0.476,0.000,-0.367,-2.444,2.794,0.916,-0.587
2024-01-01 04:37:00,0.000,0.000,-0.886,0.594,0.000,0.143,-1.041,-1.465,-0.597,-2.470
2024-01-01 04:38:00,0.000,0.000,0.736,0.797,0.000,0.175,-0.920,-1.473,-3.838,-1.814
2024-01-01 04:39:00,0.000,0.000,-1.311,-1.103,0.000,0.233,4.434,-2.555,2.301,-1.817
2024-01-01 04:40:00,0.000,0.000,-1.512,-1.753,0.000,-0.155,0.966,1.302,0.503,-1.220
2024-01-01 04:41:00,0.000,0.000,-2.429,1.353,0.000,-1.382,0.846,1.740,-3.053,-1.111
2024-01-01 04:42:00,0.000,0.000,3.143,-1.726,0.000,1.227,-0.196,-0.249,1.674,-1.850
2024-01-01 04:43:00,0.000,0.000,-1.379,-0.699,0.000,-1.707,-2.298,-0.449,0.685,-1.413
2024-01-01 04:44:00,0.000,0.000,-0.349,-1.018,0.000,-1.587,1.126,-0.341,3.150,-2.145
2024-01-01 04:45:00,0.000,0.000,0.251,-1.206,0.000,2.285,0.558,3.616,-1.341,-0.767
2024-01-01 04:46:00,0.000,0.000,2.583,-0.292,0.000,0.301,3.183,-0.703,1.555,-0.414
2024-01-01 04:47:00,0.000,0.000,1.018,-0.778,0.000,-0.441,1.330,-0.773,-0.082,-2.932
2024-01-01 04:48:00,0.000,0.000,-0.587,-1.650,0.000,1.561,-0.309,-4.188,2.092,-2.816
2024-01-01 04:49:00,0.000,0.000,-1.233,-1.197,0.000,-0.278,-0.282,-2.268,-1.940,-0.825
2024-01-01 04:50:00,0.000,0.000,-1.029,-1.467,0.000,0.969,1.532,0.858,-0.246,-1.455
2024-01-01 04:51:00,0.000,0.000,0.114,1.002,0.000,-0.114,0.097,2.417,-0.396,-0.155
2024-01-01 04:52:00,0.000,0.000,-0.919,-2.739,0.000,-0.120,1.429,-1.615,-1.532,-1.382
2024-01-01 04:53:00,0.000,0.000,0.666,-1.101,0.000,0.959,-2.061,1.160,2.028,-2.925
2024-01-01 04:54:00,0.000,0.000,0.560,-0.996,0.000,0.862,0.517,-1.035,0.388,-2.060
2024-01-01 04:55:00,0.000,0.000,-2.522,3.158,0.000,1.394,1.446,-1.956,-1.018,-4.610
2024-01-01 04:56:00,0.000,0.000,1.414,-0.786,0.000,-0.775,-2.450,1.987,1.859,-0.499
2024-01-01 04:57:00,0.000,0.000,0.053,-0.660,0.000,0.574,0.942,0.482,3.509,-2.731
2024-01-01 04:58:00,0.000,0.000,-1.758,0.150,0.000,1.841,0.351,1.640,1.649,-0.467
2024-01-01 04:59:00,0.000,0.000,-0.076,0.477,0.000,0.578,1.988,1.633,1.996,-1.338
2024-01-01 05:00:00,0.000,0.000,-1.867,-2.027,0.000,0.542,-0.220,1.034,-4.492,-4.000
2024-01-01 05:01:00,0.000,0.000,0.557,0.471,0.000,1.366,-1.064,-1.058,-0.927,-3.025
2024-01-01 05:02:00,0.000,0.000,0.280,0.404,0.000,-0.006,0.632,-1.207,0.639,-2.759
2024-01-01 05:03:00,0.000,0.000,1.448,-2.696,0.000,-0.143,-0.737,-1.445,-2.404,-2.805
2024-01-01 05:04:00,0.000,0.000,-2.925,3.420,0.000,-0.093,0.774,-2.088,-1.385,-3.832
2024-01-01 05:05:00,0.000,0.000,-2.270,-4.063,0.000,-0.094,1.469,1.854,-0.383,-2.327
2024-01-01 05:06:00,0.000,0.000,2.635,1.361,0.000,-1.378,0.410,0.100,1.516,-3.156
2024-01-01 05:07:00,0.000,0.000,-0.732,1.762,0.000,-1.282,1.127,-2.374,2.016,-2.538
2024-01-01 05:08:00,0.000,0.000,-1.397,-1.025,0.000,-0.284,1.561,-3.796,-3.051,-2.256
2024-01-01 05:09:00,0.000,0.000,0.995,-1.740,0.000,1.770,-0.085,0.141,2.661,-2.229
2024-01-01 05:10:00,0.000,0.000,-1.866,-0.805,0.000,1.096,1.121,-2.081,-0.295,-3.966
2024-01-01 05:11:00,0.000,0.000,0.103,0.950,0.000,-0.258,-1.101,0.475,-0.483,-2.612
2024-01-01 05:12:00,0.000,0.000,0.914,0.719,0.000,0.298,0.447,1.130,0.414,-0.249
2024-01-01 05:13:00,0.000,0.000,-2.004,-0.102,0.000,1.284,2.325,-0.712,-3.286,-3.599
2024-01-01 05:14:00,0.000,0.000,-3.303,0.376,0.000,-1.947,0.870,0.146,1.569,-1.719
2024-01-01 05:15:00,0.000,0.000,-2.974,-0.459,0.000,1.018,-0.413,-0.909,2.624,-4.426
2024-01-01 05:16:00,0.000,0.000,-1.330,-0.689,0.000,-1.480,-0.324,2.054,-1.678,-1.676
2024-01-01 05:17:00,0.000,0.000,2.955,2.166,0.000,-0.029,0.718,-0.578,-0.582,-2.687
2024-01-01 05:18:00,0.000,0.000,-1.193,-0.714,0.000,-0.197,0.840,-1.397,-0.771,-0.870
2024-01-01 05:19:00,0.000,0.000,0.274,1.558,0.000,0.558,-0.209,0.577,0.612,-2.869
2024-01-01 05:20:00,0.000,0.000,-0.928,-0.532,0.000,-0.858,-0.006,-2.526,-3.237,-3.708
2024-01-01 05:21:00,0.000,0.000,-1.780,0.849,0.000,1.142,-1.338,-0.434,0.448,-1.738
2024-01-01 05:22:00,0.000,0.000,1.008,-1.334,0.000,-0.897,0.319,-2.498,-5.546,-0.841
2024-01-01 05:23:00,0.000,0.000,-1.309,-1.649,0.000,-2.069,-0.837,-2.066,-2.069,-3.881
2024-01-01 05:24:00,0.000,0.000,-0.480,-1.404,0.000,-0.058,0.284,-1.136,3.189,-0.939
2024-01-01 05:25:00,0.000,0.000,-0.352,-4.148,0.000,0.531,0.310,-0.353,-0.106,-0.024
2024-01-01 05:26:00,0.000,0.000,-1.442,-0.618,0.000,-0.173,-0.404,0.249,-0.119,-2.588
2024-01-01 05:27:00,0.000,0.000,-1.331,0.499,0.000,-1.735,-0.109,-0.551,-1.288,-2.742
2024-01-01 05:28:00,0.000,0.000,-2.450,-2.012,0.000,-0.764,0.644,-4.089,-1.923,-2.288
2024-01-01 05:29:00,0.000,0.000,-0.585,-1.954,0.000,-2.914,0.529,-0.265,-1.894,-1.205
2024-01-01 05:30:00,0.000,0.000,-3.128,-1.261,0.000,0.907,-1.858,1.770,-0.772,-2.717
2024-01-01 05:31:00,0.000,0.000,-0.637,-2.241,0.000,-1.011,0.703,-0.699,0.449,-2.559
2024-01-01 05:32:00,0.000,0.000,-0.639,-1.204,0.000,-0.949,2.703,1.862,3.289,-2.224
2024-01-01 05:33:00,0.000,0.000,-3.866,-2.597,0.000,0.159,-0.683,4.322,-3.387,-2.560
2024-01-01 05:34:00,0.000,0.000,-2.410,2.359,0.000,0.479,-0.551,-2.961,-2.688,-2.149
2024-01-01 05:35:00,0.000,0.000,-1.015,-1.844,0.000,-0.093,-0.947,-3.692,2.185,-3.949
2024-01-01 05:36:00,0.000,0.000,-2.598,0.265,0.000,0.458,-0.998,-1.994,2.853,0.195
2024-01-01 05:37:00,0.000,0.000,-1.579,-1.042,0.000,-0.509,2.120,-0.409,-1.551,-0.315
2024-01-01 05:38:00,0.000,0.000,-1.135,-1.046,0.000,-0.352,2.343,0.242,-3.290,-2.426
2024-01-01 05:39:00,0.000,0.000,0.756,1.326,0.000,-1.628,1.079,0.776,-0.575,-2.197
2024-01-01 05:40:00,0.000,0.000,-3.974,-4.126,0.000,0.686,-0.682,1.169,-4.395,-2.801
2024-01-01 05:41:00,0.000,0.000,-0.020,-2.108,0.000,0.974,-1.154,1.980,-1.639,-5.413
2024-01-01 05:42:00,0.000,0.000,-0.886,-1.438,0.000,-0.894,2.570,0.657,-1.558,-2.730
2024-01-01 05:43:00,0.000,0.000,-2.953,-0.073,0.000,-0.075,0.356,-3.185,-1.433,-1.974
2024-01-01 05:44:00,0.000,0.000,-2.094,-2.189,0.000,-0.302,-0.060,-0.618,0.358,-3.036
2024-01-01 05:45:00,0.000,0.000,-2.740,0.331,0.000,1.451,2.205,2.485,0.745,-0.177
2024-01-01 05:46:00,0.000,0.000,-3.024,2.982,0.000,-1.028,-0.113,-1.243,0.516,-2.396
2024-01-01 05:47:00,0.000,0.000,-2.023,1.200,0.000,-0.565,-0.672,0.190,0.614,-2.305
2024-01-01 05:48:00,0.000,0.000,0.420,-0.144,0.000,-1.080,2.162,-2.890,-2.130,-3.275
2024-01-01 05:49:00,0.000,0.000,-0.543,0.325,0.000,-0.305,-0.300,-2.750,2.961,-0.685
2024-01-01 05:50:00,0.000,0.000,0.241,-0.762,0.000,0.987,0.251,0.134,-1.400,-0.212
2024-01-01 05:51:00,0.000,0.000,-1.397,-0.311,0.000,-0.576,2.294,-0.634,2.812,-4.200
2024-01-01 05:52:00,0.000,0.000,-0.075,-1.168,0.000,1.381,0.184,0.440,-0.014,-2.282
2024-01-01 05:53:00,0.000,0.000,-0.323,3.194,0.000,0.044,3.167,-0.975,-2.332,-1.075
2024-01-01 05:54:00,0.000,0.000,-0.473,1.008,0.000,0.932,-1.157,1.353,1.130,0.563
2024-01-01 05:55:00,0.000,0.000,-1.005,-0.985,0.000,-0.196,0.316,0.113,-2.733,-1.195
2024-01-01 05:56:00,0.000,0.000,-3.088,-0.347,0.000,1.332,-0.456,-0.127,0.275,-3.870
2024-01-01 05:57:00,0.000,0.000,-0.030,-1.600,0.000,0.750,2.802,-0.394,-0.890,-3.964
2024-01-01 05:58:00,0.000,0.000,-0.094,-1.382,0.000,-0.179,-0.346,0.310,1.238,-2.253
2024-01-01 05:59:00,0.000,0.000,-2.026,-1.069,0.000,0.297,-0.552,-0.661,1.806,-2.724
2024-01-01 06:00:00,0.000,0.000,-2.280,-0.250,0.000,-0.252,1.165,0.004,-2.891,-3.276
2024-01-01 06:01:00,0.000,0.000,0.544,1.751,0.000,0.492,0.472,-3.648,1.533,-2.318
2024-01-01 06:02:00,0.000,0.000,-0.881,-0.013,0.000,1.574,-1.069,-2.278,-1.305,0.744
2024-01-01 06:03:00,0.000,0.000,-0.749,1.235,0.000,-0.316,-0.135,0.395,-1.717,-1.151
2024-01-01 06:04:00,0.000,0.000,-4.571,0.559,0.000,-0.894,0.387,-3.681,0.841,-1.441
2024-01-01 06:05:00,0.000,0.000,-1.374,-1.368,0.000,-1.236,0.252,-0.726,-0.891,-1.485
2024-01-01 06:06:00,0.000,0.000,0.758,2.627,0.000,1.550,-2.531,1.288,2.222,-0.094
2024-01-01 06:07:00,0.000,0.000,1.032,1.081,0.000,2.038,0.944,-0.159,-3.063,1.758
2024-01-01 06:08:00,0.000,0.000,1.760,-1.550,0.000,-1.439,-0.907,-0.668,-3.900,0.749
2024-01-01 06:09:00,0.000,0.000,2.071,2.473,0.000,-0.547,-0.311,0.298,-1.801,-2.396
2024-01-01 06:10:00,0.000,0.000,0.719,-0.419,0.000,-0.520,1.082,-1.169,-1.290,-3.755
2024-01-01 06:11:00,0.000,0.000,-0.852,1.128,0.000,0.398,0.597,-1.639,-0.039,-3.293
2024-01-01 06:12:00,0.000,0.000,-1.428,-1.608,0.000,-0.270,-0.763,1.001,0.478,-3.130
2024-01-01 06:13:00,0.000,0.000,0.168,-0.656,0.000,-0.112,0.720,0.661,-0.560,-2.104
2024-01-01 06:14:00,0.000,0.000,2.271,-0.213,0.000,-1.397,1.639,2.010,-2.730,-1.567
2024-01-01 06:15:00,0.000,0.000,-0.138,-1.415,0.000,-0.454,-0.168,-2.855,-1.245,-1.561
2024-01-01 06:16:00,0.000,0.000,-0.853,-3.307,0.000,0.712,-3.171,-3.715,0.193,-1.392
2024-01-01 06:17:00,0.000,0.000,-2.209,-1.191,0.000,0.554,-0.298,-0.378,-0.857,-2.612
2024-01-01 06:18:00,0.000,0.000,-1.338,2.235,0.000,-0.241,-1.221,1.514,2.378,-0.990
2024-01-01 06:19:00,0.000,0.000,0.576,-0.187,0.000,1.695,-1.324,0.709,-1.053,-2.068
2024-01-01 06:20:00,0.000,0.000,-1.074,0.629,0.000,0.548,-0.699,-1.140,3.257,-1.774
2024-01-01 06:21:00,0.000,0.000,-0.567,-2.147,0.000,0.063,0.138,0.434,-3.015,-2.834
2024-01-01 06:22:00,0.000,0.000,-3.121,-0.497,0.000,-0.193,-0.430,-0.967,-0.261,-1.367
2024-01-01 06:23:00,0.000,0.000,2.166,0.079,0.000,0.309,-0.309,0.383,3.066,-2.150
2024-01-01 06:24:00,0.000,0.000,-1.388,1.287,0.000,0.717,0.003,-1.226,-1.700,-2.790
2024-01-01 06:25:00,0.000,0.000,-1.973,0.695,0.000,-0.014,-2.060,-3.895,-1.450,-0.126
2024-01-01 06:26:00,0.000,0.000,0.143,-2.727,0.000,0.227,-0.400,0.963,-0.171,-1.154
2024-01-01 06:27:00,0.000,0.000,0.813,0.108,0.000,0.645,1.704,-4.520,-4.146,-2.391
2024-01-01 06:28:00,0.000,0.000,-0.477,-0.810,0.000,0.439,0.829,-0.167,-2.842,-2.177
2024-01-01 06:29:00,0.000,0.000,1.966,1.004,0.000,-0.752,-1.718,0.260,0.061,-0.039
2024-01-01 06:30:00,0.000,0.000,1.847,-0.213,0.000,-0.557,0.265,2.066,-0.327,-1.851
2024-01-01 06:31:00,0.000,0.000,-2.414,-3.403,0.000,0.217,-2.322,-2.087,-4.444,-0.802
2024-01-01 06:32:00,0.000,0.000,-0.889,3.268,0.000,0.490,0.501,-2.701,-2.510,-2.775
2024-01-01 06:33:00,0.000,0.000,1.168,-2.024,0.000,0.608,-0.125,-0.990,-1.061,-4.880
2024-01-01 06:34:00,0.000,0.000,-1.423,-1.745,0.000,-0.213,-0.177,-2.276,-1.271,-2.919
2024-01-01 06:35:00,0.000,0.000,0.403,-0.202,0.000,-0.035,-0.033,1.749,1.475,-4.573
2024-01-01 06:36:00,0.000,0.000,0.371,-0.216,0.000,0.603,0.472,-1.447,0.806,-0.348
2024-01-01 06:37:00,0.000,0.000,0.913,0.593,0.000,-1.073,1.151,-1.656,0.191,-1.286
2024-01-01 06:38:00,0.000,0.000,1.155,-0.619,0.000,-1.064,1.668,-1.127,-1.425,-3.133
2024-01-01 06:39:00,0.000,0.000,-1.532,-1.422,0.000,-0.534,-2.394,0.545,0.895,-1.882
2024-01-01 06:40:00,0.000,0.000,0.179,-0.113,0.000,-0.030,-0.640,-1.019,-2.057,-2.806
2024-01-01 06:41:00,0.000,0.000,-0.896,-1.131,0.000,-1.657,-3.950,0.990,-2.450,-2.851
2024-01-01 06:42:00,0.000,0.000,-1.320,-2.483,0.000,2.784,-0.591,-2.628,-1.782,-1.502
2024-01-01 06:43:00,0.000,0.000,0.602,-0.587,0.000,1.733,0.329,-0.951,-2.507,-1.305
2024-01-01 06:44:00,0.000,0.000,-0.015,-0.522,0.000,0.471,-0.872,-4.707,-1.562,-1.129
2024-01-01 06:45:00,0.000,0.000,-0.632,0.939,0.000,0.009,0.476,-0.848,1.556,-2.950
2024-01-01 06:46:00,0.000,0.000,-2.485,0.939,0.000,0.760,2.195,-1.413,-0.357,-1.647
2024-01-01 06:47:00,0.000,0.000,-3.128,0.081,0.000,0.060,-0.183,2.472,-5.962,-2.072
2024-01-01 06:48:00,0.000,0.000,-3.561,0.118,0.000,-0.341,-0.342,-2.535,0.713,-1.277
2024-01-01 06:49:00,0.000,0.000,-0.246,1.724,0.000,-0.378,-1.058,1.585,-0.330,-3.504
2024-01-01 06:50:00,0.000,0.000,-3.046,-1.816,0.000,0.498,-1.478,-3.360,-0.424,-2.201
2024-01-01 06:51:00,0.000,0.000,-3.606,-3.101,0.000,-0.538,-0.604,2.391,0.380,1.068
2024-01-01 06:52:00,0.000,0.000,0.685,0.108,0.000,0.542,-1.950,-0.379,3.301,-3.195
2024-01-01 06:53:00,0.000,0.000,0.079,0.451,0.000,-0.108,-0.945,-1.695,0.794,-2.176
2024-01-01 06:54:00,0.000,0.000,0.056,-0.304,0.000,-0.842,0.547,-0.006,-3.091,0.261
2024-01-01 06:55:00,0.000,0.000,-0.296,-1.434,0.000,1.035,0.212,1.006,0.566,-4.259
2024-01-01 06:56:00,0.000,0.000,2.197,-0.975,0.000,-1.710,0.399,0.315,-0.889,-4.007
2024-01-01 06:57:00,0.000,0.000,0.549,-0.116,0.000,1.854,-3.162,1.398,-0.499,0.591
2024-01-01 06:58:00,0.000,0.000,-0.459,-1.331,0.000,-0.599,-2.933,-3.387,-0.728,-0.763
2024-01-01 06:59:00,0.000,0.000,1.585,-2.900,0.000,-1.375,1.738,-1.945,-2.077,-2.715
2024-01-01 07:00:00,0.000,0.000,-0.898,-3.666,0.000,-0.671,0.748,0.590,-2.558,-1.254
2024-01-01 07:01:00,0.000,0.000,1.872,1.071,0.000,0.535,-0.963,2.254,1.477,1.193
2024-01-01 07:02:00,0.000,0.000,-2.322,-0.821,0.000,-0.957,-4.971,-1.031,4.611,-3.256
2024-01-01 07:03:00,0.000,0.000,-0.446,0.152,0.000,0.151,2.978,0.292,-2.513,-1.855
2024-01-01 07:04:00,0.000,0.000,0.323,1.705,0.000,0.610,0.892,-0.920,-0.133,-1.551
2024-01-01 07:05:00,0.000,0.000,-0.889,-1.167,0.000,-1.193,0.741,0.167,0.611,-2.459
2024-01-01 07:06:00,0.000,0.000,-2.136,-2.906,0.000,-0.094,-0.562,-1.653,-0.318,-4.541
2024-01-01 07:07:00,0.000,0.000,1.021,1.653,0.000,-1.460,-1.295,-0.592,-2.530,-3.279
2024-01-01 07:08:00,0.000,0.000,1.770,0.898,0.000,0.011,-0.642,0.955,0.535,-2.727
2024-01-01 07:09:00,0.000,0.000,-0.426,0.133,0.000,0.091,-1.912,-0.130,0.332,-0.440
2024-01-01 07:10:00,0.000,0.000,0.560,0.593,0.000,0.482,-0.970,0.555,-0.291,-3.921
2024-01-01 07:11:00,0.000,0.000,-0.886,-0.990,0.000,1.886,-0.804,-2.414,-1.153,-3.692
2024-01-01 07:12:00,0.000,0.000,-1.706,-1.813,0.000,-0.650,-0.093,-2.650,-0.165,-5.380
2024-01-01 07:13:00,0.000,0.000,-1.150,1.372,0.000,-2.350,-0.946,-1.013,-2.330,-2.479
2024-01-01 07:14:00,0.000,0.000,-2.351,-1.049,0.000,1.173,1.435,0.062,-0.903,-2.575
2024-01-01 07:15:00,0.000,0.000,1.845,1.179,0.000,-0.062,-2.256,-0.780,-2.538,-1.372
2024-01-01 07:16:00,0.000,0.000,-1.472,-0.086,0.000,-2.482,0.391,0.934,-2.753,0.145
2024-01-01 07:17:00,0.000,0.000,-0.753,2.730,0.000,0.038,0.419,2.678,-2.857,-1.603
2024-01-01 07:18:00,0.000,0.000,0.589,0.763,0.000,1.449,1.326,-1.117,-0.886,-2.626
2024-01-01 07:19:00,0.000,0.000,-2.246,-2.795,0.000,-0.044,-0.313,1.488,1.557,-2.391
2024-01-01 07:20:00,0.000,0.000,0.395,1.321,0.000,0.714,1.791,0.732,3.406,-2.717
2024-01-01 07:21:00,0.000,0.000,-0.412,-0.328,0.000,-1.676,-1.961,-0.268,-0.539,-2.930
2024-01-01 07:22:00,0.000,0.000,-3.405,-0.422,0.000,-0.229,-0.443,1.853,0.642,-1.933
2024-01-01 07:23:00,0.000,0.000,-0.029,0.837,0.000,0.723,0.982,-2.303,-0.688,-4.270
2024-01-01 07:24:00,0.000,0.000,1.472,1.142,0.000,1.230,-0.332,3.613,-1.546,-3.814
2024-01-01 07:25:00,0.000,0.000,1.648,-1.892,0.000,-1.451,0.868,-1.572,-1.827,0.039
2024-01-01 07:26:00,0.000,0.000,-2.214,0.979,0.000,-1.752,-1.091,-1.994,0.617,-0.358
2024-01-01 07:27:00,0.000,0.000,-1.454,-2.392,0.000,-0.094,2.228,-1.169,-3.699,-0.017
2024-01-01 07:28:00,0.000,0.000,-3.051,-1.109,0.000,-0.315,-0.839,-2.116,-1.477,-3.934
2024-01-01 07:29:00,0.000,0.000,1.082,-0.868,0.000,0.270,-1.042,-1.447,-3.797,-3.046
2024-01-01 07:30:00,0.000,0.000,-0.807,-3.064,0.000,-3.467,-3.494,0.337,-0.791,-4.124
2024-01-01 07:31:00,0.000,0.000,-2.448,-0.858,0.000,1.992,0.391,0.265,-1.436,-0.195
2024-01-01 07:32:00,0.000,0.000,-0.833,-2.599,0.000,-0.035,1.101,-1.383,-1.685,-4.643
2024-01-01 07:33:00,0.000,0.000,1.648,-1.573,0.000,0.781,0.286,-0.317,0.662,-1.467
2024-01-01 07:34:00,0.000,0.000,0.786,-2.172,0.000,1.012,-0.640,-2.255,-0.286,-2.610
2024-01-01 07:35:00,0.000,0.000,-1.186,-0.340,0.000,-1.754,0.903,0.228,-4.363,-1.147
2024-01-01 07:36:00,0.000,0.000,-1.139,-1.389,0.000,-0.532,1.234,-0.287,-2.088,-0.843
2024-01-01 07:37:00,0.000,0.000,-0.668,1.033,0.000,1.006,-1.863,1.802,1.389,-1.733
2024-01-01 07:38:00,0.000,0.000,-0.441,-1.008,0.000,-1.085,-0.368,-0.687,-1.434,-1.172
2024-01-01 07:39:00,0.000,0.000,1.765,0.850,0.000,-1.220,-3.161,0.312,-0.785,-2.178
2024-01-01 07:40:00,0.000,0.000,-0.414,-1.101,0.000,0.427,-2.545,0.481,0.656,-1.622
2024-01-01 07:41:00,0.000,0.000,0.998,-0.198,0.000,0.376,-1.150,-4.870,2.184,-1.011
2024-01-01 07:42:00,0.000,0.000,0.403,-0.721,0.000,-0.116,0.143,1.902,0.771,-3.556
2024-01-01 07:43:00,0.000,0.000,0.167,-0.898,0.000,1.098,-0.494,-5.654,-3.347,-0.806
2024-01-01 07:44:00,0.000,0.000,-0.453,-0.697,0.000,-0.467,-0.467,-1.267,-2.352,-1.885
2024-01-01 07:45:00,0.000,0.000,0.924,-1.311,0.000,0.206,2.615,0.807,-1.254,-0.991
2024-01-01 07:46:00,0.000,0.000,-0.180,1.916,0.000,1.247,-1.940,-3.292,1.863,-2.147
2024-01-01 07:47:00,0.000,0.000,0.573,-2.243,0.000,0.034,1.100,-0.904,1.865,-0.450
2024-01-01 07:48:00,0.000,0.000,0.487,-1.336,0.000,-0.309,-0.333,-2.939,1.938,-0.954
2024-01-01 07:49:00,0.000,0.000,-3.312,0.130,0.000,1.099,0.436,-1.017,1.284,-1.320
2024-01-01 07:50:00,0.000,0.000,0.317,-2.246,0.000,0.463,2.280,3.244,-2.659,-3.063
2024-01-01 07:51:00,0.000,0.000,-0.195,-4.287,0.000,-0.488,-1.716,-0.651,-1.228,-1.997
2024-01-01 07:52:00,0.000,0.000,-2.173,0.952,0.000,-0.204,1.087,-0.917,-0.993,-3.416
2024-01-01 07:53:00,0.000,0.000,-0.015,-2.741,0.000,0.012,2.043,-1.556,0.814,-1.257
2024-01-01 07:54:00,0.000,0.000,-0.300,-3.596,0.000,0.594,-1.651,-3.322,-1.872,-3.994
2024-01-01 07:55:00,0.000,0.000,1.303,-2.195,0.000,1.597,-1.104,-1.437,-0.725,-1.620
2024-01-01 07:56:00,0.000,0.000,-0.410,-0.668,0.000,0.031,-1.830,-2.354,-1.698,-2.046
2024-01-01 07:57:00,0.000,0.000,-0.856,-0.978,0.000,-0.755,-0.762,0.608,-1.051,-2.986
2024-01-01 07:58:00,0.000,0.000,1.731,-1.869,0.000,-0.294,-2.615,1.498,-3.494,0.105
2024-01-01 07:59:00,0.000,0.000,-3.494,0.079,0.000,-0.077,-0.589,-2.975,-1.557,0.303
2024-01-01 08:00:00,0.000,0.000,-0.847,-2.916,0.000,0.679,2.577,0.428,0.431,-3.567
2024-01-01 08:01:00,0.000,0.000,-2.507,-0.538,0.000,-1.440,0.836,-2.784,0.707,-3.162
