timestamp,CAH-DER-0,CAH-DER-1,CAL-NCH,CAL-SAL,DER-ICA,JAM-LAS,LAS-CAL,NCH-CHU,SAL-CHU,VLV-CAL
2024-01-01 04:07:00,-9.543,-8.582,10.661,10.997,19.614,0.942,2.683,9.414,12.612,9.481
2024-01-01 04:08:00,-11.980,-8.798,8.363,9.593,19.602,-0.396,-1.500,8.932,12.687,11.041
2024-01-01 04:09:00,-9.965,-9.904,8.730,9.725,19.009,1.248,-0.595,7.742,13.454,8.316
2024-01-01 04:10:00,-8.558,-9.901,11.911,10.063,19.303,0.227,3.358,9.062,9.871,9.064
2024-01-01 04:11:00,-8.929,-9.874,7.820,10.366,22.383,-0.396,1.328,8.932,8.980,10.467
2024-01-01 04:12:00,-9.795,-9.786,11.321,12.427,15.441,0.897,-1.825,8.073,9.250,9.040
2024-01-01 04:13:00,-10.439,-9.208,9.978,11.590,18.119,-0.721,0.832,7.013,6.918,8.350
2024-01-01 04:14:00,-8.086,-9.661,9.222,10.490,17.288,-0.424,-0.266,11.931,12.402,9.528
2024-01-01 04:15:00,-9.229,-9.079,9.287,9.012,20.536,-0.103,-1.646,7.532,11.930,7.295
2024-01-01 04:16:00,-10.028,-8.326,10.074,10.756,18.667,0.128,1.995,9.825,10.038,4.899
2024-01-01 04:17:00,-9.885,-6.370,11.408,9.391,19.499,0.298,-1.256,11.528,12.475,6.403
2024-01-01 04:18:00,-9.973,-10.202,11.225,9.084,21.329,1.746,-0.380,10.801,7.927,7.444
2024-01-01 04:19:00,-9.821,-7.604,10.232,12.157,17.775,-0.917,0.047,7.166,9.845,6.256
2024-01-01 04:20:00,-12.221,-8.780,12.521,10.324,15.402,1.287,0.469,10.044,8.044,6.435
2024-01-01 04:21:00,-10.438,-8.224,10.114,7.251,20.940,1.001,-0.674,8.186,9.882,7.087
2024-01-01 04:22:00,-10.121,-8.651,10.889,6.508,21.109,-0.949,0.046,10.937,9.127,7.117
2024-01-01 04:23:00,-9.688,-8.646,9.286,11.938,16.865,0.286,-0.674,7.784,10.721,9.271
2024-01-01 04:24:00,-10.452,-9.374,12.473,11.454,15.329,0.872,1.632,9.709,9.316,7.618
2024-01-01 04:25:00,-10.797,-9.795,9.888,10.767,19.779,0.236,0.082,11.857,10.336,7.657
2024-01-01 04:26:00,-10.608,-11.027,10.050,8.950,20.689,-1.073,-1.168,12.505,7.877,9.399
2024-01-01 04:27:00,-8.589,-8.638,11.454,8.800,20.571,1.834,-0.661,13.113,10.411,9.849
2024-01-01 04:28:00,-11.182,-8.375,10.876,10.409,16.523,0.104,-0.832,11.578,13.403,6.485
2024-01-01 04:29:00,-10.058,-7.695,9.252,8.582,19.672,0.531,-0.223,6.792,11.974,9.619
2024-01-01 04:30:00,-10.033,-9.476,9.191,9.015,19.564,-0.984,-0.686,5.826,10.104,7.633
2024-01-01 04:31:00,-11.031,-9.547,11.555,11.542,17.336,-0.808,-1.317,11.730,7.183,9.667
2024-01-01 04:32:00,-9.734,-9.792,7.981,13.291,21.512,-0.005,-0.402,13.738,6.720,7.873
2024-01-01 04:33:00,-9.478,-9.479,12.332,9.928,16.458,1.020,-0.531,7.422,9.880,5.313
2024-01-01 04:34:00,-6.851,-9.444,9.557,9.865,17.433,-0.835,-0.163,9.745,9.249,9.197
2024-01-01 04:35:00,-10.542,-10.335,9.684,7.827,20.138,-0.756,-1.434,8.181,8.374,10.424
2024-01-01 04:36:00,-9.761,-11.628,10.306,9.146,21.171,-0.453,0.443,9.622,11.088,9.545
2024-01-01 04:37:00,-7.884,-10.068,10.941,9.550,18.391,0.825,0.218,10.982,9.609,10.119
2024-01-01 04:38:00,-9.693,-9.978,12.403,9.103,14.564,1.147,1.828,10.201,10.959,8.806
2024-01-01 04:39:00,-6.994,-10.091,9.212,11.195,23.565,1.820,-0.191,12.699,8.404,8.207
2024-01-01 04:40:00,-9.557,-9.315,7.939,8.420,19.436,-0.299,-2.028,12.541,9.122,9.367
2024-01-01 04:41:00,-11.179,-11.445,10.337,10.492,23.248,0.020,0.435,7.883,11.162,5.747
2024-01-01 04:42:00,-9.003,-9.789,10.334,11.359,17.713,0.881,1.898,12.555,9.449,7.934
2024-01-01 04:43:00,-8.967,-11.863,11.339,10.320,20.274,-1.384,0.342,9.088,12.896,6.420
2024-01-01 04:44:00,-9.409,-9.716,9.210,8.926,21.134,-0.960,-0.422,13.598,10.891,9.547
2024-01-01 04:45:00,-11.260,-8.024,9.740,9.621,21.312,0.417,2.518,8.829,11.736,8.389
2024-01-01 04:46:00,-8.164,-8.376,11.051,6.446,19.230,0.675,-0.392,10.760,12.362,10.999
2024-01-01 04:47:00,-10.776,-9.234,9.459,6.331,20.177,0.152,1.029,8.379,11.101,7.313
2024-01-01 04:48:00,-9.083,-10.547,11.724,9.159,18.827,0.350,-0.485,8.264,13.391,8.795
2024-01-01 04:49:00,-9.636,-11.400,12.108,8.598,19.388,-1.894,-0.798,10.255,8.685,7.112
2024-01-01 04:50:00,-10.463,-9.160,10.287,11.078,19.885,-1.260,-1.336,6.318,9.735,10.166
2024-01-01 04:51:00,-8.845,-9.687,9.187,10.033,21.536,0.425,-0.752,13.053,12.512,9.036
2024-01-01 04:52:00,-10.555,-10.276,8.488,9.993,18.079,0.564,2.088,8.367,8.605,11.951
2024-01-01 04:53:00,-9.975,-9.451,13.549,10.045,16.053,-0.656,0.472,9.799,9.775,6.591
2024-01-01 04:54:00,-9.403,-10.021,8.316,6.893,20.027,-0.741,-1.501,11.408,10.787,7.115
2024-01-01 04:55:00,-10.511,-10.181,8.476,13.206,22.988,-0.719,-1.224,9.213,13.497,12.949
2024-01-01 04:56:00,-11.992,-10.416,8.697,8.715,19.544,0.622,-0.565,13.595,10.819,9.123
2024-01-01 04:57:00,-10.831,-9.872,10.430,10.032,22.123,-1.703,-1.308,8.754,10.760,12.253
2024-01-01 04:58:00,-7.948,-10.507,7.326,13.592,19.476,0.463,-0.386,7.715,10.696,8.046
2024-01-01 04:59:00,-9.156,-9.481,12.487,8.104,20.541,-0.169,1.733,10.987,7.862,7.370
2024-01-01 05:00:00,-10.880,-12.823,10.653,12.454,17.021,1.127,0.241,8.009,11.491,8.584
2024-01-01 05:01:00,-8.646,-8.726,7.216,12.610,17.596,1.066,-1.386,11.650,10.720,9.208
2024-01-01 05:02:00,-9.353,-8.913,10.434,10.131,22.891,-0.937,-0.992,9.882,10.410,8.050
2024-01-01 05:03:00,-9.491,-8.542,9.130,10.433,22.693,-1.340,-0.198,8.394,13.230,7.933
2024-01-01 05:04:00,-8.708,-10.033,11.649,11.018,18.832,1.739,2.240,14.915,10.659,4.995
2024-01-01 05:05:00,-10.090,-11.773,8.448,11.847,18.954,0.008,-0.648,9.899,6.762,8.364
2024-01-01 05:06:00,-9.296,-10.115,8.287,10.999,19.597,-0.658,0.588,8.596,11.530,11.219
2024-01-01 05:07:00,-9.558,-9.314,11.628,8.032,21.375,0.419,-0.271,11.832,8.572,6.451
2024-01-01 05:08:00,-11.708,-10.499,10.542,12.722,24.168,0.699,-1.245,7.475,10.988,7.476
2024-01-01 05:09:00,-11.181,-9.517,10.831,8.122,17.355,0.535,-1.300,8.760,6.822,6.897
2024-01-01 05:10:00,-10.312,-8.373,8.003,9.261,16.977,0.107,2.132,12.279,7.760,6.843
2024-01-01 05:11:00,-8.319,-10.079,10.101,11.368,21.106,-0.014,-2.305,7.488,15.522,6.912
2024-01-01 05:12:00,-9.709,-9.459,10.416,12.222,19.888,-1.013,-1.262,12.901,12.846,9.084
2024-01-01 05:13:00,-11.707,-8.630,10.658,10.726,19.729,-0.051,0.643,7.435,8.771,7.716
2024-01-01 05:14:00,-8.962,-10.675,9.896,10.304,22.035,0.239,1.157,13.511,12.814,7.973
2024-01-01 05:15:00,-8.472,-8.399,9.383,9.432,17.569,-0.984,2.321,12.950,8.614,9.015
2024-01-01 05:16:00,-8.409,-10.215,9.427,7.177,20.468,1.095,1.162,8.916,14.833,9.391
2024-01-01 05:17:00,-10.266,-10.328,11.892,10.951,20.638,0.446,0.296,11.823,7.844,6.538
2024-01-01 05:18:00,-10.193,-9.984,10.283,11.976,21.575,-0.954,-0.111,9.292,10.469,10.526
2024-01-01 05:19:00,-8.367,-11.677,8.203,12.458,18.639,1.404,-0.943,11.220,10.785,8.870
2024-01-01 05:20:00,-10.140,-10.103,11.003,10.009,21.084,0.732,0.873,12.391,10.702,9.213
2024-01-01 05:21:00,-9.150,-10.048,11.612,10.020,15.044,-0.079,2.498,11.210,9.196,9.899
2024-01-01 05:22:00,-7.659,-10.681,13.278,11.141,22.371,-1.783,0.188,14.116,13.112,7.980
2024-01-01 05:23:00,-9.874,-10.021,11.516,9.731,22.145,0.951,1.359,12.643,7.060,9.044
2024-01-01 05:24:00,-12.084,-9.366,12.301,13.465,22.387,-0.897,-1.955,11.742,10.198,8.892
2024-01-01 05:25:00,-10.828,-11.121,9.954,13.256,20.990,0.762,0.134,9.838,6.926,8.151
2024-01-01 05:26:00,-11.478,-9.840,10.880,10.941,17.895,-0.898,0.792,8.090,8.376,9.790
2024-01-01 05:27:00,-11.261,-9.653,10.282,7.782,20.583,-0.938,-1.453,11.821,10.883,10.012
2024-01-01 05:28:00,-9.232,-9.339,11.689,9.475,18.808,0.392,-2.394,8.128,9.381,7.171
2024-01-01 05:29:00,-7.799,-11.127,11.116,11.726,20.812,-1.569,0.345,9.057,11.742,11.024
2024-01-01 05:30:00,-10.202,-9.434,9.910,10.341,20.728,-0.997,-0.182,10.681,11.094,6.907
2024-01-01 05:31:00,-9.549,-10.215,11.092,12.683,22.178,-0.950,1.771,9.090,10.170,10.039
2024-01-01 05:32:00,-9.210,-10.070,11.247,6.872,20.403,1.056,-1.832,9.652,9.508,8.245
2024-01-01 05:33:00,-9.504,-10.385,10.967,10.311,22.562,-1.127,-0.772,6.244,10.265,9.566
2024-01-01 05:34:00,-9.275,-8.475,9.972,10.253,16.765,0.166,0.900,12.746,10.196,8.745
2024-01-01 05:35:00,-10.629,-9.497,9.613,9.064,23.161,-0.908,0.105,12.125,7.907,8.797
2024-01-01 05:36:00,-9.415,-10.556,11.775,13.392,20.711,0.275,-0.384,6.603,12.353,8.146
2024-01-01 05:37:00,-10.236,-10.471,10.361,10.229,21.204,0.326,-1.364,7.782,7.982,7.307
2024-01-01 05:38:00,-8.717,-10.032,10.658,8.583,20.304,-0.350,0.752,8.490,11.617,8.078
2024-01-01 05:39:00,-8.239,-8.670,8.800,11.352,20.328,0.544,-3.016,7.899,9.510,7.670
2024-01-01 05:40:00,-10.146,-9.822,10.583,9.509,16.086,0.925,0.713,8.663,11.241,9.590
2024-01-01 05:41:00,-12.226,-10.385,9.218,9.270,12.510,0.727,0.830,12.282,12.985,7.798
2024-01-01 05:42:00,-8.697,-7.949,10.323,11.289,20.586,1.140,-0.550,5.456,10.019,10.723
2024-01-01 05:43:00,-9.004,-10.801,8.258,10.376,20.457,0.147,-1.904,11.077,12.550,7.977
2024-01-01 05:44:00,-11.674,-10.094,14.037,12.174,19.590,0.339,-0.521,11.102,8.693,8.549
2024-01-01 05:45:00,-10.200,-10.318,12.924,12.859,18.429,-1.531,2.042,8.770,11.883,8.562
2024-01-01 05:46:00,-9.659,-7.966,9.814,11.425,18.380,-1.350,-0.460,9.887,8.703,4.963
2024-01-01 05:47:00,-11.035,-9.424,10.237,9.173,22.124,-1.072,1.281,11.744,7.936,8.790
2024-01-01 05:48:00,-9.151,-8.839,8.708,11.141,16.455,0.074,1.488,9.853,9.841,9.564
2024-01-01 05:49:00,-10.795,-8.700,10.599,11.628,21.539,0.118,1.888,11.467,10.370,8.051
2024-01-01 05:50:00,-10.455,-10.335,8.624,9.329,19.126,0.149,-1.640,9.382,11.732,10.068
2024-01-01 05:51:00,-11.246,-9.920,13.226,10.658,23.998,-0.769,-0.107,14.207,9.294,8.373
2024-01-01 05:52:00,-10.084,-9.712,9.570,10.461,17.886,0.175,-0.959,8.984,7.355,8.010
2024-01-01 05:53:00,-10.192,-8.856,10.939,12.083,21.797,-0.479,-0.885,9.435,13.825,7.568
2024-01-01 05:54:00,-9.103,-9.492,10.664,10.812,19.488,1.236,0.118,8.223,10.235,8.421
2024-01-01 05:55:00,-11.089,-9.750,9.867,11.398,20.527,-0.288,-1.063,11.440,9.231,8.889
2024-01-01 05:56:00,-10.546,-8.698,11.073,9.017,19.602,-1.327,-1.363,7.850,10.774,8.973
2024-01-01 05:57:00,-9.792,-9.591,9.671,11.354,20.963,0.104,2.643,7.872,10.747,9.567
2024-01-01 05:58:00,-8.955,-10.359,11.677,10.184,19.151,-1.500,-1.902,8.661,9.270,8.878
2024-01-01 05:59:00,-11.552,-10.791,10.942,10.727,17.409,-0.089,-1.922,10.345,10.960,6.454
2024-01-01 06:00:00,-9.728,-8.688,12.110,10.340,22.758,-0.590,0.725,10.863,12.265,7.688
2024-01-01 06:01:00,-10.675,-11.002,7.966,10.633,18.270,0.378,0.790,8.550,9.888,6.305
2024-01-01 06:02:00,-9.913,-10.011,12.711,8.304,18.514,2.158,1.216,10.892,7.368,8.143
2024-01-01 06:03:00,-11.665,-9.693,10.707,10.659,20.050,-0.263,-0.017,10.272,10.844,7.582
2024-01-01 06:04:00,-9.387,-9.708,8.086,9.968,20.483,1.668,-1.002,10.112,10.953,9.658
2024-01-01 06:05:00,-11.256,-8.503,11.862,7.892,15.941,0.267,-0.065,7.978,13.545,7.075
2024-01-01 06:06:00,-9.438,-8.077,9.387,7.766,20.652,0.860,-1.382,11.532,12.357,7.871
2024-01-01 06:07:00,-7.972,-10.851,9.922,8.056,15.706,0.176,2.191,10.857,6.559,7.730
2024-01-01 06:08:00,-10.411,-10.546,9.873,7.999,18.737,0.389,-2.119,7.772,11.560,8.740
2024-01-01 06:09:00,-7.548,-9.551,12.996,12.451,19.194,-0.679,0.426,12.841,7.979,6.788
2024-01-01 06:10:00,-10.295,-12.414,12.040,9.804,18.433,1.114,-0.518,12.111,6.264,7.711
2024-01-01 06:11:00,-10.186,-9.725,11.009,10.046,19.319,-1.211,0.707,11.422,12.467,7.569
2024-01-01 06:12:00,-9.869,-9.850,11.166,8.886,18.497,-0.821,0.515,10.071,8.482,9.998
2024-01-01 06:13:00,-13.123,-10.109,10.983,10.808,18.056,-0.364,1.129,11.194,8.640,6.217
2024-01-01 06:14:00,-10.428,-8.281,11.023,8.615,21.259,-0.276,0.683,9.471,10.722,11.242
2024-01-01 06:15:00,-9.032,-7.299,8.761,9.214,24.532,1.646,-1.016,11.868,10.671,7.801
2024-01-01 06:16:00,-8.842,-10.276,9.436,9.981,21.985,-0.651,-0.902,9.391,11.107,7.882
2024-01-01 06:17:00,-8.466,-9.766,11.195,11.412,19.720,-1.058,-1.706,7.774,10.356,9.734
2024-01-01 06:18:00,-9.728,-10.605,11.449,11.924,14.163,1.184,0.044,10.763,9.687,8.706
2024-01-01 06:19:00,-9.591,-10.634,10.169,10.027,17.841,1.554,0.464,11.395,11.621,7.986
2024-01-01 06:20:00,-7.712,-11.072,9.252,9.832,18.806,-0.840,-1.405,9.326,11.603,8.980
2024-01-01 06:21:00,-10.119,-11.672,10.080,9.603,20.714,1.368,-0.770,7.937,9.214,6.233
2024-01-01 06:22:00,-10.577,-10.487,8.444,12.703,18.419,0.738,-1.778,11.478,7.865,8.669
2024-01-01 06:23:00,-9.275,-8.532,11.517,8.435,18.447,-0.621,-1.374,10.918,11.604,7.766
2024-01-01 06:24:00,-9.545,-10.480,9.584,12.201,19.594,-1.050,-0.212,9.186,11.638,7.779
2024-01-01 06:25:00,-11.156,-11.321,11.200,11.055,19.331,1.176,-0.627,10.198,11.380,9.647
2024-01-01 06:26:00,-8.171,-10.551,11.474,10.688,18.968,1.271,-1.732,9.471,11.564,10.347
2024-01-01 06:27:00,-9.309,-9.811,12.748,9.142,21.096,-1.131,0.380,10.483,9.114,7.513
2024-01-01 06:28:00,-8.964,-10.281,11.052,8.846,19.457,2.388,-1.385,12.401,10.879,9.093
2024-01-01 06:29:00,-10.162,-9.972,12.217,10.858,17.317,0.051,-1.664,11.513,7.030,10.479
2024-01-01 06:30:00,-12.001,-10.914,10.542,10.842,23.289,-0.319,-1.667,11.773,10.695,9.018
2024-01-01 06:31:00,-9.401,-8.430,8.539,10.702,23.691,-1.080,1.499,12.858,9.724,6.716
2024-01-01 06:32:00,-9.241,-9.924,10.543,10.875,22.874,-0.948,0.341,12.633,10.239,11.851
2024-01-01 06:33:00,-10.357,-8.989,9.946,10.246,22.148,0.348,0.231,11.958,11.871,5.945
2024-01-01 06:34:00,-10.055,-9.388,8.169,8.692,16.734,-0.928,0.819,9.447,13.214,7.958
2024-01-01 06:35:00,-10.089,-9.433,10.650,7.901,21.146,2.275,2.298,9.330,11.606,7.158
2024-01-01 06:36:00,-10.942,-9.184,11.434,8.064,24.148,0.372,1.543,7.032,11.221,8.907
2024-01-01 06:37:00,-8.484,-9.311,13.217,11.971,18.312,0.432,1.918,8.502,10.241,8.184
2024-01-01 06:38:00,-8.335,-10.333,9.566,8.644,21.506,-0.436,-0.165,10.172,9.271,6.560
2024-01-01 06:39:00,-8.797,-8.835,10.123,9.303,17.101,-1.405,-2.167,11.866,9.144,8.166
2024-01-01 06:40:00,-10.963,-10.468,12.640,13.066,17.957,-1.573,0.975,8.621,10.399,11.195
2024-01-01 06:41:00,-9.658,-10.090,10.581,11.453,21.035,0.476,0.812,11.867,11.423,9.207
2024-01-01 06:42:00,-8.439,-8.537,10.308,10.766,18.700,0.729,-0.633,9.800,12.382,10.942
2024-01-01 06:43:00,-10.355,-8.597,15.034,10.034,20.928,0.492,-0.198,9.101,10.803,10.107
2024-01-01 06:44:00,-10.975,-10.461,10.628,13.282,20.833,-0.162,0.581,7.488,9.420,6.091
2024-01-01 06:45:00,-10.728,-9.257,7.746,9.834,18.453,-0.547,-0.549,7.820,8.758,8.648
2024-01-01 06:46:00,-10.176,-6.887,9.192,8.908,16.875,0.960,0.617,11.657,12.104,8.617
2024-01-01 06:47:00,-10.002,-9.005,9.605,10.237,20.314,1.025,-1.981,9.494,8.418,8.869
2024-01-01 06:48:00,-10.859,-9.923,7.659,8.098,18.940,1.012,1.089,5.702,9.775,8.031
2024-01-01 06:49:00,-9.448,-7.644,11.492,9.602,19.056,0.285,-0.618,10.884,9.581,8.537
2024-01-01 06:50:00,-8.462,-7.786,6.946,13.519,16.379,0.359,0.518,8.900,12.025,10.120
2024-01-01 06:51:00,-9.165,-9.711,9.079,13.814,18.740,-0.480,0.617,10.719,11.737,5.373
2024-01-01 06:52:00,-9.723,-11.237,8.645,11.434,20.399,0.382,-2.250,8.774,7.888,8.149
2024-01-01 06:53:00,-9.837,-8.350,11.613,10.439,21.538,0.926,-0.116,11.689,10.875,10.408
2024-01-01 06:54:00,-9.496,-9.316,8.885,9.782,23.366,-0.756,1.746,9.580,12.230,10.739
2024-01-01 06:55:00,-9.110,-9.838,9.735,12.740,16.014,-0.994,-1.073,12.369,14.179,7.553
2024-01-01 06:56:00,-9.790,-9.305,11.444,11.303,18.348,-0.051,-0.911,11.519,12.452,9.374
2024-01-01 06:57:00,-11.316,-10.511,14.963,7.996,18.676,0.539,0.854,15.392,8.817,9.448
2024-01-01 06:58:00,-9.191,-7.405,11.822,9.798,16.591,-1.030,-0.053,8.873,8.239,9.398
2024-01-01 06:59:00,-8.035,-8.823,8.529,6.812,19.709,0.113,-0.127,8.273,14.253,7.882
2024-01-01 07:00:00,-11.863,-10.704,12.841,12.177,17.966,0.248,-3.023,9.837,11.011,8.857
2024-01-01 07:01:00,-8.672,-8.596,9.140,9.148,20.627,0.485,0.849,10.517,9.467,7.065
2024-01-01 07:02:00,-11.485,-9.297,10.183,10.018,18.586,0.700,0.193,8.586,13.047,7.030
2024-01-01 07:03:00,-9.220,-11.027,8.039,9.892,20.325,-1.143,2.237,8.847,13.506,9.845
2024-01-01 07:04:00,-10.752,-9.092,12.791,11.951,17.898,1.595,2.785,10.428,14.500,8.437
2024-01-01 07:05:00,-9.544,-11.523,10.738,10.585,20.881,-0.569,0.121,10.114,12.327,6.269
2024-01-01 07:06:00,-9.691,-8.476,10.989,7.611,21.984,0.415,1.417,13.585,11.696,10.402
2024-01-01 07:07:00,-11.736,-9.888,10.537,12.895,19.338,0.565,-0.754,11.168,10.377,7.389
2024-01-01 07:08:00,-9.873,-10.708,9.691,10.248,18.645,-1.145,-2.645,13.817,8.836,8.048
2024-01-01 07:09:00,-10.374,-9.336,10.564,9.510,17.622,-0.594,0.423,12.383,11.871,9.224
2024-01-01 07:10:00,-8.650,-9.555,9.367,11.285,18.378,-0.173,0.234,8.217,10.636,9.586
2024-01-01 07:11:00,-11.634,-11.070,10.272,10.677,16.714,0.695,0.467,7.649,6.751,8.001
2024-01-01 07:12:00,-9.280,-10.510,10.210,10.148,18.389,0.578,-1.832,10.025,7.247,7.451
2024-01-01 07:13:00,-10.118,-9.736,10.558,11.193,18.660,0.172,-0.915,8.244,10.759,8.495
2024-01-01 07:14:00,-10.924,-11.104,11.678,10.873,20.634,0.493,-0.786,11.143,11.231,7.852
2024-01-01 07:15:00,-10.574,-8.495,11.955,12.587,19.819,-1.958,-1.888,7.765,8.532,8.656
2024-01-01 07:16:00,-9.333,-9.244,12.639,9.591,20.365,2.120,1.474,9.803,7.570,8.569
2024-01-01 07:17:00,-8.994,-9.080,11.493,11.495,18.242,-0.602,1.488,15.488,13.417,9.449
2024-01-01 07:18:00,-11.239,-8.455,10.394,10.945,15.046,-0.379,0.041,9.289,9.360,10.505
2024-01-01 07:19:00,-9.242,-8.687,8.162,11.567,22.802,0.798,-2.602,10.844,10.554,9.865
2024-01-01 07:20:00,-10.724,-10.933,9.440,8.841,21.532,0.085,-1.112,9.914,7.912,11.097
2024-01-01 07:21:00,-8.856,-9.655,12.163,9.292,19.611,-0.690,0.832,11.737,10.768,8.922
2024-01-01 07:22:00,-8.964,-8.247,8.478,13.774,17.820,-0.375,-0.985,13.735,7.900,8.809
2024-01-01 07:23:00,-9.902,-7.660,10.583,11.106,25.124,-1.165,1.472,12.594,9.012,8.268
2024-01-01 07:24:00,-7.928,-9.669,10.611,10.568,18.335,-1.034,-0.973,8.293,12.083,7.560
2024-01-01 07:25:00,-10.885,-9.942,11.165,9.255,21.273,0.301,-1.472,14.469,8.844,7.542
2024-01-01 07:26:00,-10.097,-9.363,11.825,10.209,18.450,-0.212,1.298,11.738,8.557,8.237
2024-01-01 07:27:00,-9.273,-11.376,11.313,12.890,22.853,1.008,0.565,9.358,9.211,9.715
2024-01-01 07:28:00,-9.673,-9.905,12.425,10.352,18.593,0.109,0.672,13.036,10.010,9.302
2024-01-01 07:29:00,-11.072,-9.791,9.536,10.591,21.377,-1.585,2.271,13.558,11.803,8.856
2024-01-01 07:30:00,-10.499,-9.654,11.808,14.111,18.608,0.097,-1.465,13.181,8.972,8.533
2024-01-01 07:31:00,-10.555,-9.902,11.455,12.839,15.553,0.079,0.839,10.746,13.550,8.076
2024-01-01 07:32:00,-8.939,-9.851,12.786,10.780,20.811,-1.246,-1.852,10.812,11.995,8.583
2024-01-01 07:33:00,-10.174,-9.917,10.224,8.041,15.893,1.043,2.019,9.619,11.507,5.595
2024-01-01 07:34:00,-8.091,-10.874,11.926,13.465,22.148,-0.880,1.606,12.576,8.958,8.688
2024-01-01 07:35:00,-7.485,-7.676,10.312,12.118,18.853,-0.532,1.716,11.856,11.152,6.253
2024-01-01 07:36:00,-9.331,-10.427,11.560,12.610,19.880,0.735,2.253,11.470,10.864,9.335
2024-01-01 07:37:00,-11.253,-9.782,12.974,12.304,17.108,-0.134,-2.047,11.661,12.733,9.341
2024-01-01 07:38:00,-9.514,-9.459,9.043,11.852,18.104,1.009,3.558,11.438,9.448,5.709
2024-01-01 07:39:00,-8.757,-9.386,10.860,10.336,18.274,0.418,-0.181,13.168,10.841,6.645
2024-01-01 07:40:00,-9.742,-8.836,9.707,11.740,20.890,-0.069,-0.052,11.252,11.685,11.408
2024-01-01 07:41:00,-9.467,-8.735,12.229,8.552,18.838,0.935,-1.708,7.089,10.058,8.377
2024-01-01 07:42:00,-10.998,-9.191,10.670,13.107,16.991,-0.044,2.475,10.146,13.768,8.655
2024-01-01 07:43:00,-9.179,-10.367,10.547,10.483,19.505,0.124,0.582,9.026,10.165,8.761
2024-01-01 07:44:00,-11.159,-9.213,10.454,11.081,19.485,-1.300,-2.528,11.335,9.842,9.036
2024-01-01 07:45:00,-10.483,-8.964,14.233,10.047,19.326,0.963,-0.642,7.497,13.029,10.287
2024-01-01 07:46:00,-9.405,-9.711,9.943,11.551,21.252,-0.337,-0.181,7.463,11.773,6.250
2024-01-01 07:47:00,-8.505,-8.406,12.038,11.125,18.572,0.452,-0.452,11.073,10.548,10.791
2024-01-01 07:48:00,-8.993,-9.725,10.295,13.428,19.166,-0.091,0.642,11.228,11.255,10.772
2024-01-01 07:49:00,-9.736,-9.830,11.388,11.153,18.301,0.449,1.406,10.193,9.933,7.621
2024-01-01 07:50:00,-8.595,-9.544,10.717,11.734,17.421,-0.908,-2.713,12.153,11.433,10.084
2024-01-01 07:51:00,-10.773,-8.366,13.527,9.475,20.251,-0.505,-2.282,8.918,11.903,8.886
2024-01-01 07:52:00,-10.499,-8.887,11.161,10.319,22.582,1.045,0.992,11.727,8.627,4.755
2024-01-01 07:53:00,-8.911,-8.160,8.421,8.101,17.705,-0.659,-0.687,13.751,15.677,6.241
2024-01-01 07:54:00,-8.942,-9.708,7.930,11.246,18.806,0.573,-1.768,9.905,14.208,10.091
2024-01-01 07:55:00,-10.396,-9.059,8.897,11.765,17.862,0.064,0.817,10.919,12.519,10.326
2024-01-01 07:56:00,-8.564,-9.340,11.805,11.632,19.445,0.611,0.816,11.850,13.634,8.681
2024-01-01 07:57:00,-9.589,-8.682,9.031,10.667,21.659,-1.012,0.820,11.308,8.648,7.762
2024-01-01 07:58:00,-10.714,-10.816,9.581,13.794,19.030,-0.480,1.009,11.684,12.407,8.364
2024-01-01 07:59:00,-10.794,-10.118,8.864,11.845,17.649,-0.643,-1.238,11.085,13.673,7.871
2024-01-01 08:00:00,-10.647,-8.968,11.758,12.910,21.498,0.753,0.999,14.036,11.110,8.878
2024-01-01 08:01:00,-10.341,-10.117,14.952,12.564,17.886,-0.213,-4.983,13.554,11.789,10.032
2024-01-01 08:02:00,-8.431,-9.634,12.361,12.382,17.845,0.090,0.458,8.904,11.368,9.518
2024-01-01 08:03:00,-11.155,-10.610,8.622,10.324,17.403,0.796,-0.738,11.964,10.258,8.482
2024-01-01 08:04:00,-9.023,-8.988,11.562,11.357,21.228,-0.790,-0.946,12.966,12.672,8.275
2024-01-01 08:05:00,-10.702,-9.585,12.408,13.811,21.631,-0.472,-0.160,10.660,11.712,7.613
2024-01-01 08:06:00,-8.876,-8.119,10.848,14.030,19.479,0.328,0.907,12.009,9.504,8.864
2024-01-01 08:07:00,-9.776,-9.505,7.580,11.307,16.223,0.678,-2.063,12.257,11.029,8.377
2024-01-01 08:08:00,-8.994,-10.474,9.891,11.998,16.106,-0.628,-0.420,10.132,11.279,7.820
2024-01-01 08:09:00,-9.880,-8.092,10.816,12.016,20.444,-0.309,1.075,13.575,10.506,5.902
2024-01-01 08:10:00,-8.195,-9.007,11.682,10.779,17.659,-1.894,1.572,7.994,12.073,5.299
2024-01-01 08:11:00,-9.879,-8.760,10.430,11.312,16.885,0.828,0.322,11.272,11.013,10.431
2024-01-01 08:12:00,-9.989,-10.756,12.396,12.368,19.002,0.284,0.650,8.729,8.165,8.824
2024-01-01 08:13:00,-9.429,-9.159,10.994,10.775,11.964,1.931,0.975,9.845,11.285,10.640
2024-01-01 08:14:00,-10.166,-7.142,11.768,11.852,16.907,-0.494,0.207,11.837,10.934,9.762
